ID,Area,Role,ClearanceLevel
4711,Entrance,Supervisor,3
4724,Entrance,Supervisor,5
4728,Archives,Supervisor,5
4732,Archives,Supervisor,1
4734,Reading Room,Supervisor,4
4735,Archives,Supervisor,1
4751,Reading Room,Guard,2
4754,Reading Room,Guard,5
4758,Archives,Supervisor,5
4760,Archives,Supervisor,2
4777,Reading Room,Guard,1
4780,Reading Room,Guard,1
4782,Reading Room,Supervisor,5
4785,Reading Room,Supervisor,4
4805,Entrance,Guard,4
4811,Reading Room,Guard,2
4812,Entrance,Guard,5
4813,Reading Room,Guard,3
4821,Reading Room,Guard,4
4822,Reading Room,Supervisor,1
4825,Entrance,Supervisor,5
4826,Reading Room,Supervisor,4
4830,Reading Room,Supervisor,1
4831,Archives,Guard,5
4832,Reading Room,Guard,2
4833,Entrance,Guard,5
4834,Reading Room,Supervisor,5
4843,Archives,Guard,3
4844,Entrance,Guard,5
4851,Reading Room,Supervisor,2
4859,Archives,Guard,3
4864,Archives,Guard,1
4871,Archives,Supervisor,2
4873,Entrance,Guard,3
4894,Archives,Guard,5
4897,Reading Room,Supervisor,1
4899,Archives,Guard,5
4902,Archives,Guard,3
4925,Entrance,Supervisor,3
4930,Reading Room,Supervisor,3
4931,Archives,Supervisor,1
4935,Entrance,Guard,1
4944,Entrance,Supervisor,4
4947,Entrance,Supervisor,5
4949,Archives,Guard,4
4954,Archives,Guard,4
4958,Reading Room,Guard,1
4962,Archives,Guard,4
4967,Archives,Guard,2
4978,Archives,Guard,3
4997,Reading Room,Supervisor,3
5005,Reading Room,Supervisor,4
5009,Reading Room,Guard,1
5011,Entrance,Guard,4
5025,Reading Room,Guard,2
5033,Reading Room,Supervisor,4
5034,Archives,Supervisor,2
5053,Entrance,Guard,1
5065,Archives,Supervisor,1
5066,Archives,Supervisor,2
5067,Reading Room,Guard,3
5070,Entrance,Guard,3
5080,Archives,Guard,2
5082,Archives,Supervisor,2
5086,Entrance,Guard,2
5105,Archives,Supervisor,2
5107,Reading Room,Supervisor,4
5119,Archives,Supervisor,3
5129,Archives,Supervisor,2
5130,Reading Room,Supervisor,4
5136,Archives,Guard,4
5139,Reading Room,Supervisor,2
5142,Archives,Supervisor,5
5143,Reading Room,Supervisor,2
5148,Entrance,Guard,2
5155,Archives,Supervisor,1
5159,Archives,Guard,3
5160,Archives,Supervisor,4
5180,Reading Room,Supervisor,4
5182,Archives,Supervisor,3
5184,Archives,Supervisor,1
5201,Archives,Guard,5
5224,Reading Room,Supervisor,1
5225,Entrance,Guard,5
5226,Entrance,Supervisor,3
5233,Entrance,Supervisor,3
5235,Reading Room,Supervisor,2
5240,Archives,Guard,3
5241,Entrance,Supervisor,2
5261,Archives,Guard,5
5270,Archives,Guard,2
5272,Reading Room,Supervisor,3
5273,Archives,Guard,4
5284,Entrance,Supervisor,4
5296,Entrance,Supervisor,5
5297,Reading Room,Supervisor,3
5298,Reading Room,Supervisor,5
5304,Entrance,Supervisor,2
5309,Entrance,Guard,3
5312,Entrance,Guard,5
5318,Reading Room,Supervisor,4
5319,Reading Room,Supervisor,4
5321,Entrance,Guard,5
5331,Entrance,Supervisor,4
5341,Entrance,Guard,4
5345,Reading Room,Supervisor,1
5347,Reading Room,Supervisor,3
5357,Archives,Supervisor,3
5366,Reading Room,Supervisor,5
5371,Archives,Guard,3
5391,Entrance,Supervisor,4
5394,Reading Room,Supervisor,3
5396,Archives,Guard,1
5397,Entrance,Supervisor,3
5399,Archives,Supervisor,3
5400,Entrance,Guard,5
5407,Reading Room,Supervisor,3
5409,Reading Room,Supervisor,3
5416,Entrance,Supervisor,4
5418,Archives,Supervisor,4
5424,Entrance,Supervisor,1
5427,Entrance,Supervisor,2
5443,Archives,Supervisor,3
5446,Reading Room,Guard,5
5448,Entrance,Guard,2
5456,Entrance,Guard,2
5462,Reading Room,Supervisor,5
5471,Archives,Guard,2
5479,Archives,Guard,4
5484,Entrance,Supervisor,4
5492,Entrance,Supervisor,4
5496,Entrance,Supervisor,4
5498,Reading Room,Guard,2
5526,Entrance,Supervisor,1
5532,Entrance,Supervisor,4
5533,Archives,Supervisor,4
5534,Archives,Guard,4
5535,Reading Room,Supervisor,4
5537,Archives,Guard,5
5543,Reading Room,Supervisor,3
5546,Archives,Guard,3
5553,Entrance,Guard,2
5563,Archives,Guard,2
5565,Archives,Guard,1
5584,Reading Room,Supervisor,5
5593,Reading Room,Supervisor,2
5599,Archives,Supervisor,3
5615,Archives,Guard,4
5622,Entrance,Supervisor,5
5626,Reading Room,Supervisor,3
5638,Entrance,Guard,5
5642,Reading Room,Guard,4
5645,Entrance,Guard,2
5646,Archives,Guard,2
5647,Entrance,Supervisor,1
5652,Reading Room,Supervisor,3
5656,Entrance,Guard,5
5658,Archives,Guard,4
5661,Archives,Supervisor,4
5662,Entrance,Supervisor,3
5663,Entrance,Supervisor,2
5666,Archives,Supervisor,1
5667,Reading Room,Guard,4
5684,Reading Room,Supervisor,1
5687,Entrance,Supervisor,4
5695,Archives,Guard,5
5700,Reading Room,Supervisor,1
5702,Reading Room,Guard,3
5703,Archives,Supervisor,2
5704,Entrance,Guard,3
5726,Reading Room,Supervisor,2
5729,Entrance,Guard,3
5732,Archives,Guard,5
5737,Archives,Supervisor,1
5739,Reading Room,Guard,4
5741,Entrance,Guard,2
5751,Archives,Supervisor,1
5757,Entrance,Supervisor,1
5761,Entrance,Guard,2
5762,Entrance,Supervisor,1
5763,Entrance,Supervisor,3
5764,Reading Room,Guard,3
5767,Reading Room,Guard,2
5768,Archives,Supervisor,5
5769,Archives,Supervisor,3
5781,Entrance,Supervisor,5
5782,Entrance,Guard,5
5783,Archives,Guard,1
5785,Entrance,Supervisor,4
5791,Entrance,Supervisor,3
5792,Entrance,Guard,5
5799,Reading Room,Guard,2
5800,Archives,Guard,4
5801,Reading Room,Supervisor,3
5803,Entrance,Supervisor,4
5816,Archives,Guard,1
5817,Reading Room,Supervisor,3
5818,Reading Room,Guard,2
5824,Archives,Guard,4
5827,Reading Room,Guard,5
5828,Reading Room,Guard,2
5835,Entrance,Supervisor,2
5837,Entrance,Supervisor,3
5840,Reading Room,Supervisor,5
5844,Archives,Supervisor,1
5848,Entrance,Supervisor,5
5850,Archives,Guard,2
5851,Reading Room,Supervisor,4
5853,Archives,Supervisor,4
5855,Entrance,Supervisor,1
5864,Reading Room,Supervisor,5
5867,Archives,Supervisor,2
5868,Entrance,Guard,5
5876,Archives,Supervisor,1
5881,Reading Room,Supervisor,2
5888,Entrance,Guard,4
5889,Reading Room,Supervisor,4
5904,Entrance,Supervisor,1
5908,Archives,Guard,1
5912,Reading Room,Guard,1
5916,Archives,Guard,4
5920,Entrance,Supervisor,3
5931,Entrance,Guard,3
5936,Reading Room,Supervisor,1
5952,Archives,Guard,2
5953,Reading Room,Guard,5
5954,Archives,Guard,5
5963,Entrance,Guard,4
5969,Reading Room,Guard,5
5973,Reading Room,Guard,5
5974,Entrance,Supervisor,1
5975,Archives,Supervisor,2
5981,Entrance,Guard,4
5988,Archives,Guard,3
5990,Entrance,Supervisor,1
6000,Archives,Guard,3
6007,Reading Room,Supervisor,5
6014,Reading Room,Supervisor,5
6015,Reading Room,Guard,3
6022,Entrance,Guard,2
6030,Entrance,Guard,1
6033,Reading Room,Supervisor,5
6035,Entrance,Supervisor,1
6037,Entrance,Guard,3
6044,Reading Room,Guard,5
6048,Archives,Guard,1
6050,Reading Room,Guard,4
6052,Reading Room,Guard,4
6054,Archives,Supervisor,1
6069,Archives,Supervisor,2
6073,Archives,Guard,4
6076,Reading Room,Guard,1
6081,Archives,Guard,3
6083,Archives,Guard,3
6090,Reading Room,Supervisor,4
6092,Entrance,Guard,1
6093,Entrance,Supervisor,5
6095,Archives,Guard,3
6096,Reading Room,Guard,1
6099,Reading Room,Guard,1
6101,Entrance,Guard,2
6106,Reading Room,Supervisor,3
6114,Entrance,Guard,2
6116,Entrance,Guard,4
6118,Archives,Guard,2
6120,Entrance,Supervisor,3
6130,Archives,Supervisor,1
6139,Reading Room,Supervisor,3
6147,Archives,Guard,1
6148,Archives,Supervisor,4
6149,Archives,Guard,4
6153,Reading Room,Guard,1
6155,Reading Room,Guard,2
6162,Entrance,Supervisor,2
6166,Reading Room,Guard,5
6173,Reading Room,Guard,4
6180,Entrance,Supervisor,5
6186,Reading Room,Guard,1
6187,Reading Room,Guard,3
6188,Archives,Supervisor,4
6190,Entrance,Guard,4
6194,Entrance,Supervisor,5
6199,Archives,Supervisor,3
6201,Entrance,Supervisor,3
6203,Archives,Guard,4
6204,Entrance,Guard,5
6205,Archives,Guard,5
6208,Reading Room,Guard,3
6210,Archives,Guard,1
6212,Archives,Guard,2
6218,Reading Room,Supervisor,5
6220,Reading Room,Supervisor,2
6227,Entrance,Guard,5
6231,Reading Room,Supervisor,4
6261,Entrance,Supervisor,3
6265,Entrance,Guard,2
6272,Archives,Guard,2
6274,Entrance,Supervisor,1
6275,Archives,Supervisor,5
6278,Archives,Supervisor,3
6284,Archives,Supervisor,2
6285,Entrance,Supervisor,4
6296,Archives,Supervisor,4
6297,Entrance,Supervisor,4
6298,Entrance,Supervisor,4
6300,Entrance,Supervisor,1
6301,Archives,Guard,4
6309,Archives,Guard,4
6311,Reading Room,Supervisor,5
6314,Entrance,Guard,2
6318,Entrance,Guard,4
6328,Archives,Supervisor,1
6338,Entrance,Supervisor,4
6339,Reading Room,Guard,1
6340,Archives,Supervisor,3
6342,Entrance,Guard,2
6346,Archives,Guard,4
6349,Archives,Guard,2
6359,Reading Room,Guard,3
6364,Archives,Guard,3
6365,Entrance,Guard,5
6380,Reading Room,Supervisor,4
6389,Entrance,Guard,3
6393,Entrance,Guard,3
6395,Entrance,Supervisor,4
6405,Reading Room,Supervisor,4
6406,Reading Room,Guard,5
6418,Reading Room,Guard,1
6420,Archives,Supervisor,4
6429,Reading Room,Supervisor,3
6430,Archives,Guard,2
6436,Entrance,Guard,2
6443,Entrance,Guard,5
6448,Reading Room,Guard,4
6454,Archives,Supervisor,1
6455,Reading Room,Guard,2
6456,Entrance,Supervisor,4
6459,Archives,Supervisor,4
6466,Reading Room,Supervisor,3
6477,Archives,Supervisor,4
6483,Reading Room,Guard,5
6490,Reading Room,Supervisor,4
6496,Reading Room,Supervisor,3
6501,Entrance,Supervisor,2
6502,Entrance,Guard,2
6525,Entrance,Supervisor,2
6544,Archives,Supervisor,4
6559,Archives,Guard,5
6564,Reading Room,Guard,4
6566,Archives,Guard,5
6572,Entrance,Guard,1
6573,Reading Room,Guard,2
6574,Archives,Guard,3
6583,Entrance,Guard,5
6594,Reading Room,Supervisor,5
6595,Archives,Guard,3
6598,Archives,Supervisor,3
6600,Archives,Guard,5
6610,Entrance,Supervisor,3
6612,Entrance,Supervisor,2
6614,Reading Room,Guard,1
6616,Reading Room,Guard,3
6625,Entrance,Supervisor,3
6626,Reading Room,Guard,1
6629,Reading Room,Guard,5
6630,Entrance,Guard,5
6631,Archives,Guard,4
6633,Reading Room,Guard,2
6652,Reading Room,Guard,5
6655,Entrance,Supervisor,3
6656,Entrance,Guard,5
6658,Reading Room,Guard,4
6660,Entrance,Guard,5
6663,Archives,Supervisor,3
6664,Archives,Guard,3
6666,Archives,Supervisor,3
6671,Reading Room,Guard,2
6678,Reading Room,Guard,5
6684,Reading Room,Guard,3
6697,Reading Room,Guard,5
6700,Reading Room,Supervisor,2
6713,Reading Room,Guard,3
6716,Archives,Supervisor,1
6718,Archives,Guard,3
6722,Entrance,Guard,1
6727,Entrance,Guard,2
6728,Reading Room,Supervisor,1
6729,Archives,Supervisor,4
6732,Entrance,Supervisor,3
6738,Archives,Supervisor,3
6743,Archives,Supervisor,5
6746,Entrance,Supervisor,1
6747,Archives,Guard,1
6755,Entrance,Guard,4
6758,Reading Room,Guard,3
6759,Entrance,Guard,5
6762,Entrance,Guard,1
6764,Reading Room,Guard,4
6770,Entrance,Supervisor,2
6773,Archives,Supervisor,1
6780,Reading Room,Supervisor,5
6785,Entrance,Supervisor,1
6791,Archives,Supervisor,1
6809,Reading Room,Supervisor,4
6811,Reading Room,Guard,4
6818,Archives,Guard,1
6826,Entrance,Supervisor,3
6831,Reading Room,Guard,2
6832,Archives,Supervisor,5
6833,Archives,Guard,5
6867,Entrance,Supervisor,5
6868,Archives,Supervisor,3
6869,Entrance,Supervisor,4
6881,Reading Room,Supervisor,4
6892,Reading Room,Guard,3
6903,Archives,Guard,2
6906,Entrance,Guard,3
6911,Reading Room,Supervisor,5
6912,Entrance,Guard,2
6913,Entrance,Guard,4
6915,Entrance,Guard,4
6917,Entrance,Guard,5
6924,Archives,Supervisor,1
6931,Archives,Guard,4
6933,Entrance,Guard,2
6934,Reading Room,Guard,5
6939,Archives,Guard,1
6944,Entrance,Supervisor,1
6948,Entrance,Guard,1
6951,Reading Room,Supervisor,4
6956,Reading Room,Guard,3
6960,Entrance,Guard,4
6961,Archives,Supervisor,2
6962,Entrance,Supervisor,3
6963,Entrance,Supervisor,5
6964,Archives,Supervisor,1
6966,Archives,Supervisor,5
6969,Entrance,Supervisor,1
6972,Entrance,Supervisor,3
6973,Archives,Guard,3
6978,Archives,Supervisor,1
6979,Entrance,Supervisor,4
6984,Entrance,Guard,2
6987,Archives,Supervisor,2
7000,Entrance,Supervisor,2
7004,Entrance,Supervisor,4
7012,Archives,Guard,3
7019,Archives,Guard,5
7023,Archives,Guard,1
7026,Reading Room,Supervisor,2
7027,Reading Room,Supervisor,1
7028,Entrance,Guard,3
7037,Reading Room,Guard,4
7039,Archives,Supervisor,3
7043,Entrance,Guard,2
7045,Entrance,Supervisor,3
7055,Archives,Guard,3
7060,Entrance,Supervisor,2
7064,Entrance,Supervisor,1
7068,Reading Room,Supervisor,5
7070,Reading Room,Guard,2
7072,Reading Room,Supervisor,1
7083,Archives,Supervisor,3
7087,Archives,Guard,2
7106,Archives,Guard,2
7107,Entrance,Supervisor,3
7112,Entrance,Guard,4
7113,Reading Room,Guard,2
7120,Reading Room,Guard,2
7131,Reading Room,Supervisor,5
7135,Reading Room,Guard,3
7139,Archives,Guard,1
7141,Archives,Guard,4
7153,Archives,Supervisor,2
7163,Entrance,Supervisor,5
7164,Reading Room,Guard,4
7165,Reading Room,Supervisor,5
7178,Archives,Supervisor,1
7179,Entrance,Guard,3
7182,Reading Room,Guard,3
7183,Archives,Supervisor,5
7184,Entrance,Supervisor,5
7189,Archives,Supervisor,3
7200,Entrance,Guard,4
7204,Archives,Guard,4
7207,Reading Room,Guard,1
7213,Entrance,Guard,1
7217,Reading Room,Guard,3
7230,Archives,Supervisor,3
7232,Entrance,Supervisor,5
7236,Entrance,Guard,5
7250,Entrance,Supervisor,1
7252,Entrance,Guard,4
7263,Entrance,Supervisor,3
7267,Reading Room,Supervisor,5
7270,Archives,Guard,3
7281,Archives,Guard,1
7283,Archives,Guard,5
7285,Archives,Supervisor,5
7292,Reading Room,Supervisor,2
7293,Archives,Guard,1
7300,Entrance,Guard,5
7301,Archives,Supervisor,5
7302,Entrance,Guard,1
7313,Entrance,Supervisor,5
7322,Archives,Guard,5
7326,Reading Room,Guard,3
7329,Entrance,Supervisor,5
7336,Entrance,Guard,5
7344,Reading Room,Guard,3
7366,Entrance,Guard,2
7374,Reading Room,Guard,1
7376,Reading Room,Supervisor,4
7379,Reading Room,Guard,1
7392,Archives,Guard,4
7397,Entrance,Supervisor,2
7399,Reading Room,Supervisor,5
7408,Archives,Supervisor,5
7413,Archives,Guard,4
7416,Reading Room,Guard,1
7418,Entrance,Guard,1
7421,Reading Room,Supervisor,5
7428,Reading Room,Supervisor,2
7430,Entrance,Supervisor,3
7431,Archives,Guard,4
7433,Entrance,Guard,5
7434,Archives,Supervisor,2
7451,Reading Room,Supervisor,2
7454,Reading Room,Supervisor,1
7459,Entrance,Supervisor,4
7463,Entrance,Guard,3
7465,Entrance,Guard,4
7468,Entrance,Supervisor,1
7469,Entrance,Guard,2
7473,Archives,Supervisor,3
7475,Archives,Guard,1
7476,Archives,Guard,2
7477,Archives,Guard,5
7478,Reading Room,Guard,1
7480,Archives,Guard,2
7482,Entrance,Supervisor,2
7488,Archives,Supervisor,3
7491,Entrance,Supervisor,4
7496,Reading Room,Supervisor,2
7500,Reading Room,Supervisor,4
7501,Archives,Supervisor,4
7503,Archives,Guard,1
7506,Entrance,Supervisor,5
7508,Entrance,Supervisor,4
7515,Reading Room,Supervisor,5
7516,Entrance,Guard,4
7517,Entrance,Supervisor,5
7519,Archives,Guard,2
7534,Entrance,Guard,4
7537,Entrance,Supervisor,3
7539,Reading Room,Supervisor,5
7540,Entrance,Supervisor,1
7541,Archives,Guard,5
7551,Archives,Guard,5
7552,Entrance,Guard,5
7553,Reading Room,Supervisor,1
7559,Entrance,Supervisor,1
7562,Entrance,Guard,3
7567,Archives,Supervisor,1
7570,Archives,Guard,4
7573,Reading Room,Supervisor,3
7575,Archives,Supervisor,3
7578,Entrance,Guard,5
7586,Entrance,Guard,4
7589,Entrance,Supervisor,5
7594,Archives,Supervisor,3
7597,Entrance,Guard,5
7598,Reading Room,Supervisor,2
7611,Reading Room,Supervisor,5
7613,Reading Room,Guard,2
7617,Archives,Supervisor,1
7619,Entrance,Guard,4
7621,Reading Room,Guard,3
7627,Archives,Supervisor,1
7631,Reading Room,Supervisor,3
7638,Reading Room,Guard,5
7662,Reading Room,Guard,2
7666,Reading Room,Supervisor,1
7674,Entrance,Guard,3
7676,Entrance,Guard,1
7687,Archives,Guard,4
7693,Reading Room,Supervisor,1
7708,Reading Room,Supervisor,5
7716,Archives,Guard,4
7728,Reading Room,Supervisor,5
7737,Entrance,Guard,4
7746,Entrance,Guard,2
7750,Archives,Supervisor,5
7754,Reading Room,Supervisor,2
7759,Archives,Guard,4
7765,Reading Room,Supervisor,1
7767,Entrance,Guard,2
7768,Entrance,Supervisor,1
7772,Reading Room,Guard,1
7776,Entrance,Guard,3
7782,Archives,Supervisor,3
7783,Reading Room,Supervisor,3
7784,Entrance,Guard,2
7785,Archives,Supervisor,5
7802,Reading Room,Supervisor,5
7804,Reading Room,Guard,1
7817,Reading Room,Supervisor,1
7818,Reading Room,Guard,4
7822,Reading Room,Supervisor,5
7823,Entrance,Guard,1
7831,Reading Room,Supervisor,3
7833,Reading Room,Guard,2
7837,Entrance,Supervisor,3
7857,Archives,Guard,2
7864,Entrance,Supervisor,1
7870,Reading Room,Supervisor,2
7881,Reading Room,Guard,1
7882,Entrance,Supervisor,3
7886,Entrance,Supervisor,3
7894,Entrance,Supervisor,2
7899,Archives,Supervisor,1
7902,Entrance,Supervisor,2
7911,Archives,Guard,2
7913,Entrance,Guard,1
7914,Archives,Supervisor,4
7918,Reading Room,Guard,3
7925,Entrance,Guard,5
7927,Archives,Supervisor,1
7936,Reading Room,Guard,4
7940,Reading Room,Guard,1
7941,Archives,Supervisor,2
7944,Archives,Guard,1
7945,Entrance,Guard,3
7952,Archives,Supervisor,4
7959,Entrance,Supervisor,3
7964,Entrance,Supervisor,1
7967,Reading Room,Supervisor,1
7982,Archives,Guard,1
7985,Archives,Guard,5
7986,Archives,Supervisor,4
7987,Reading Room,Supervisor,4
7989,Archives,Supervisor,2
7995,Archives,Guard,3
7996,Archives,Guard,4
8003,Entrance,Guard,4
8007,Reading Room,Supervisor,1
8010,Archives,Supervisor,4
8014,Archives,Supervisor,5
8018,Entrance,Supervisor,3
8020,Reading Room,Supervisor,3
8027,Archives,Guard,3
8036,Archives,Guard,2
8045,Reading Room,Supervisor,5
8046,Archives,Supervisor,1
8048,Archives,Guard,2
8060,Archives,Guard,5
8062,Entrance,Supervisor,4
8066,Archives,Guard,2
8068,Reading Room,Supervisor,1
8075,Entrance,Guard,3
8078,Reading Room,Guard,2
8080,Archives,Guard,2
8081,Entrance,Supervisor,1
8082,Archives,Guard,2
8088,Entrance,Supervisor,5
8092,Entrance,Guard,1
8094,Reading Room,Supervisor,1
8106,Archives,Guard,3
8107,Archives,Guard,5
8109,Entrance,Supervisor,5
8114,Entrance,Supervisor,2
8121,Archives,Guard,5
8122,Archives,Supervisor,1
8123,Archives,Supervisor,3
8127,Entrance,Guard,4
8131,Entrance,Supervisor,1
8137,Entrance,Guard,1
8144,Reading Room,Guard,3
8149,Reading Room,Guard,2
8152,Archives,Guard,4
8155,Reading Room,Supervisor,1
8157,Reading Room,Supervisor,5
8164,Entrance,Supervisor,5
8166,Archives,Supervisor,3
8169,Reading Room,Supervisor,2
8177,Archives,Supervisor,1
8183,Archives,Guard,4
8187,Archives,Supervisor,2
8193,Entrance,Guard,1
8197,Reading Room,Guard,2
8201,Archives,Supervisor,4
8205,Reading Room,Supervisor,5
8207,Entrance,Supervisor,3
8208,Archives,Guard,2
8209,Entrance,Guard,3
8214,Reading Room,Supervisor,4
8216,Reading Room,Supervisor,5
8228,Entrance,Guard,4
8235,Entrance,Guard,3
8236,Archives,Supervisor,1
8238,Reading Room,Guard,4
8239,Reading Room,Guard,1
8240,Archives,Guard,3
8243,Reading Room,Supervisor,4
8246,Archives,Guard,5
8251,Entrance,Guard,5
8259,Archives,Supervisor,2
8261,Entrance,Guard,5
8265,Archives,Guard,3
8275,Reading Room,Supervisor,5
8285,Reading Room,Guard,1
8290,Reading Room,Guard,5
8294,Archives,Supervisor,4
8297,Archives,Supervisor,3
8298,Archives,Supervisor,4
8315,Entrance,Guard,1
8316,Reading Room,Supervisor,3
8324,Reading Room,Guard,3
8325,Archives,Guard,3
8333,Reading Room,Supervisor,5
8345,Entrance,Guard,2
8346,Reading Room,Supervisor,3
8347,Entrance,Guard,3
8348,Reading Room,Supervisor,4
8352,Archives,Supervisor,3
8357,Archives,Supervisor,1
8368,Archives,Guard,3
8372,Archives,Guard,2
8377,Entrance,Supervisor,1
8381,Reading Room,Supervisor,5
8385,Reading Room,Supervisor,4
8389,Archives,Guard,3
8393,Archives,Supervisor,4
8403,Entrance,Guard,5
8407,Entrance,Supervisor,4
8415,Reading Room,Supervisor,3
8417,Entrance,Guard,5
8419,Entrance,Supervisor,3
8446,Entrance,Supervisor,1
8462,Reading Room,Guard,5
8463,Entrance,Guard,4
8472,Reading Room,Supervisor,2
8477,Reading Room,Guard,4
8495,Reading Room,Guard,5
8496,Archives,Guard,1
8497,Entrance,Guard,2
8498,Archives,Supervisor,2
8499,Archives,Supervisor,4
8508,Reading Room,Supervisor,1
8511,Archives,Guard,4
8520,Archives,Guard,1
8527,Archives,Supervisor,5
8533,Entrance,Supervisor,5
8549,Archives,Supervisor,1
8552,Entrance,Guard,3
8554,Reading Room,Guard,1
8562,Entrance,Guard,1
8568,Entrance,Guard,3
8574,Entrance,Guard,5
8577,Entrance,Supervisor,2
8583,Entrance,Guard,4
8590,Archives,Supervisor,3
8593,Reading Room,Guard,4
8595,Reading Room,Guard,5
8597,Entrance,Guard,1
8602,Reading Room,Guard,4
8603,Entrance,Guard,5
8609,Reading Room,Guard,2
8611,Reading Room,Supervisor,3
8613,Archives,Supervisor,5
8614,Reading Room,Guard,5
8622,Reading Room,Guard,1
8627,Reading Room,Guard,2
8636,Reading Room,Guard,5
8642,Reading Room,Supervisor,3
8645,Entrance,Supervisor,3
8661,Reading Room,Supervisor,1
8662,Archives,Supervisor,1
8670,Reading Room,Supervisor,3
8680,Reading Room,Supervisor,4
8681,Archives,Guard,2
8682,Archives,Guard,4
8689,Archives,Supervisor,2
8695,Reading Room,Guard,1
8704,Entrance,Guard,4
8707,Reading Room,Guard,2
8710,Entrance,Guard,3
8712,Archives,Guard,2
8714,Archives,Guard,4
8719,Archives,Supervisor,3
8723,Entrance,Supervisor,4
8724,Archives,Guard,2
8726,Entrance,Guard,1
8730,Archives,Guard,1
8738,Entrance,Supervisor,1
8739,Archives,Guard,2
8746,Archives,Guard,1
8752,Archives,Guard,2
8759,Archives,Supervisor,3
8765,Reading Room,Supervisor,4
8768,Entrance,Guard,5
8770,Reading Room,Guard,3
8774,Archives,Guard,1
8778,Archives,Supervisor,5
8785,Archives,Guard,2
8789,Entrance,Guard,2
8793,Entrance,Supervisor,1
8797,Entrance,Guard,1
8801,Reading Room,Supervisor,1
