Disposal_ID,Book_ID,Conservator_ID,Method,Material_of_Book,Date
3541933,5052522799,200020,Recycling,Leather,2024-04-26
7343024,6037302561,200015,Shredding,Synthetic,2024-01-07
9440188,8318701736,200006,Shredding,Synthetic,2023-01-25
1051590,8713709818,200026,Recycling,Synthetic,2023-02-20
3148756,5621550125,200008,Burial,Metal,2024-07-29
4590551,7881040155,200015,Recycling,Metal,2024-09-13
9309145,2210551953,200011,Burial,Paper,2024-11-09
3673059,9018530061,200010,Shredding,Metal,2023-10-18
7212006,3860608441,200008,Repurposing,Paper,2024-04-28
2493426,5531822248,200013,Donation,Synthetic,2023-11-22
7605251,4821336442,200013,Incineration,Synthetic,2024-02-13
9833478,4240625933,200020,Repurposing,Paper,2023-02-17
2755632,7496718217,200020,Recycling,Paper,2024-07-16
1182778,2637740497,200010,Donation,Synthetic,2024-02-10
4328514,7170637030,200008,Repurposing,Synthetic,2024-10-09
5508180,6426800564,200011,Incineration,Paper,2024-09-10
6163542,6240338752,200013,Donation,Metal,2024-03-04
8916070,6560495970,200008,Incineration,Metal,2024-01-19
5114987,5174395839,200026,Shredding,Paper,2023-08-24
2362486,4920781409,200011,Burial,Paper,2024-02-22
1051767,6205834891,200006,Incineration,Leather,2023-01-28
4721787,7459601916,200013,Burial,Paper,2023-03-07
4197505,2250367648,200008,Shredding,Synthetic,2024-02-14
9047181,2676194753,200008,Repurposing,Synthetic,2023-05-03
9047184,8689666111,200015,Recycling,Synthetic,2024-12-13
3542164,1665773535,200027,Repurposing,Metal,2023-01-20
6294677,7239312717,200027,Donation,Leather,2023-12-08
6425767,5318215209,200006,Burial,Metal,2023-02-26
4197548,5102810895,200008,Donation,Synthetic,2023-06-26
7867567,9682652247,200015,Recycling,Metal,2024-04-21
2624695,5662075547,200027,Incineration,Paper,2023-07-18
3935431,4136839291,200013,Shredding,Metal,2023-02-05
8654031,1303781678,200013,Repurposing,Leather,2023-09-24
1182937,3766555082,200006,Burial,Leather,2023-02-04
4984025,4860919949,200006,Repurposing,Metal,2023-09-11
7998688,9640584510,200008,Burial,Synthetic,2023-09-03
6556897,2995548193,200010,Repurposing,Synthetic,2023-10-19
7998690,9242545385,200008,Incineration,Metal,2024-02-14
9047284,8124044516,200026,Incineration,Leather,2023-06-24
1707259,9997136267,200008,Donation,Paper,2023-02-18
7998725,5312110731,200020,Donation,Metal,2023-11-01
9702670,4843044673,200015,Shredding,Leather,2023-04-18
7867668,6069904761,200006,Shredding,Synthetic,2023-01-20
7736598,8952975940,200020,Donation,Leather,2024-05-24
4721959,9388573485,200010,Shredding,Paper,2023-07-28
6294824,3233845502,200006,Burial,Leather,2024-09-29
2755881,7077586994,200010,Incineration,Leather,2024-11-14
9440551,2752902528,200008,Incineration,Leather,2024-11-11
1183032,4882892878,200008,Incineration,Leather,2023-01-23
2231609,9144021354,200020,Shredding,Synthetic,2024-08-27
7867706,2442130760,200006,Donation,Synthetic,2024-10-03
9178424,7296363784,200011,Shredding,Metal,2024-02-24
9047352,3168880588,200010,Repurposing,Paper,2024-12-15
2493768,6547620777,200027,Incineration,Synthetic,2024-03-28
3411291,6551187595,200027,Repurposing,Leather,2023-02-24
8392038,1185435684,200011,Shredding,Metal,2023-08-14
7605607,9704235192,200026,Incineration,Metal,2023-04-14
2493800,8984166228,200011,Burial,Metal,2024-03-12
6294892,1137813546,200008,Shredding,Leather,2023-07-11
4459892,1839571801,200010,Burial,Leather,2023-10-25
8654204,9105253871,200011,Burial,Paper,2024-01-24
5770626,5382769883,200013,Donation,Synthetic,2024-09-03
2755978,4872774302,200013,Recycling,Leather,2023-02-18
7474572,1229640065,200011,Donation,Leather,2025-01-02
8785298,7765902733,200027,Recycling,Paper,2024-08-05
1707418,6390343507,200006,Donation,Synthetic,2024-08-28
6557083,6351187693,200011,Recycling,Synthetic,2023-04-28
1183136,9131398244,200027,Donation,Metal,2024-02-21
6950305,8971804092,200006,Burial,Leather,2023-04-14
7605666,9959164533,200011,Burial,Paper,2023-10-25
2231724,5252969152,200010,Repurposing,Synthetic,2024-08-09
1445297,4984862885,200026,Repurposing,Leather,2024-08-31
6688178,8755216890,200011,Burial,Paper,2024-12-30
5770680,3752281483,200020,Repurposing,Paper,2023-06-14
1183188,8266348532,200006,Incineration,Synthetic,2024-07-10
2362844,4901081615,200020,Incineration,Metal,2024-09-28
6557159,2169176601,200020,Burial,Leather,2023-02-18
8916466,5592146912,200015,Shredding,Metal,2023-08-31
9702910,6789631423,200006,Burial,Metal,2023-12-29
2100752,2769857081,200020,Shredding,Paper,2023-06-03
4460056,5109659855,200010,Donation,Metal,2023-03-23
4066840,8782129646,200008,Repurposing,Leather,2023-04-20
7343643,9196573305,200026,Incineration,Leather,2023-08-30
1838625,2612095935,200020,Donation,Leather,2023-08-23
3018288,4419134252,200020,Repurposing,Synthetic,2023-06-14
1052212,2297862457,200026,Incineration,Leather,2024-03-27
7605815,2430115233,200010,Burial,Synthetic,2023-04-29
1052218,4847740976,200013,Donation,Synthetic,2023-08-08
4853321,2743861358,200015,Burial,Synthetic,2023-12-11
5508682,1077467950,200020,Burial,Synthetic,2024-07-21
8261200,9554961954,200011,Recycling,Synthetic,2024-04-19
8785494,6602466599,200006,Burial,Synthetic,2024-02-11
1183318,8597033741,200008,Donation,Metal,2023-02-18
1445470,7840127563,200010,Donation,Leather,2024-06-11
8523369,5566036270,200015,Incineration,Leather,2024-11-04
8785530,6471441243,200015,Shredding,Synthetic,2024-04-09
8130172,9654976984,200006,Burial,Synthetic,2024-09-10
1707649,2993347620,200010,Recycling,Paper,2024-08-09
3280513,3714243619,200010,Burial,Metal,2023-11-25
1576587,1255032108,200020,Recycling,Leather,2024-06-26
3280524,9645002526,200020,Recycling,Metal,2024-11-04
7343768,8737833147,200013,Repurposing,Synthetic,2024-12-23
3280549,4612687759,200010,Shredding,Leather,2023-09-07
1183398,9728048306,200011,Repurposing,Metal,2023-09-30
3411623,9945254349,200011,Shredding,Leather,2023-09-03
4066995,7104794328,200013,Incineration,Metal,2023-06-21
5770933,1816886132,200026,Burial,Metal,2024-12-16
5115584,7730619965,200006,Burial,Paper,2024-09-25
1838788,6167035410,200011,Incineration,Leather,2024-02-26
5377750,8864553006,200013,Donation,Paper,2023-08-02
8392409,1237937467,200008,Donation,Paper,2023-08-06
7474911,6011389767,200011,Donation,Paper,2024-11-02
5115626,6591616080,200020,Repurposing,Paper,2023-07-18
2625259,7932754083,200011,Recycling,Metal,2024-08-10
7999217,2953526975,200008,Repurposing,Metal,2024-03-18
5246710,1667445536,200027,Shredding,Leather,2024-11-28
4460283,3600359739,200011,Shredding,Paper,2024-03-09
9441023,9656171759,200020,Repurposing,Metal,2023-12-25
6819584,6133361713,200013,Donation,Metal,2023-11-20
6033160,1808642224,200013,Recycling,Metal,2024-09-05
5639959,9673805964,200026,Donation,Leather,2024-06-15
8654630,5806273865,200010,Incineration,Metal,2024-03-08
9178933,6808511049,200015,Burial,Metal,2023-11-22
1445708,3244668035,200027,Donation,Synthetic,2024-02-03
7606103,9995447459,200013,Burial,Leather,2023-11-28
7081816,4262629157,200027,Recycling,Synthetic,2024-03-29
8261471,8721142703,200027,Recycling,Leather,2024-12-04
3149666,7827951409,200013,Recycling,Leather,2023-11-13
9703271,1382856628,200013,Incineration,Leather,2024-01-12
6819688,2708912910,200011,Recycling,Leather,2024-11-15
8785770,8186048210,200013,Donation,Synthetic,2023-04-17
5115762,5338221120,200006,Repurposing,Leather,2024-06-16
9310072,6327303655,200015,Burial,Paper,2023-04-24
3805050,8038338741,200020,Incineration,Synthetic,2024-09-25
9572232,7885306772,200008,Incineration,Metal,2024-12-11
1183635,6603780290,200026,Shredding,Synthetic,2023-06-21
3674011,2782975999,200010,Repurposing,Metal,2024-03-13
6819743,2271424445,200027,Repurposing,Paper,2024-03-15
6950816,7124331754,200013,Donation,Metal,2023-08-11
3149734,8195458995,200011,Recycling,Metal,2023-09-27
1314730,7404389429,200011,Repurposing,Metal,2023-11-06
3674027,4797549749,200027,Burial,Leather,2023-04-04
8392624,8231150073,200013,Repurposing,Paper,2024-10-01
7999413,6476676067,200006,Repurposing,Synthetic,2024-09-03
2363324,5735246287,200020,Repurposing,Paper,2023-05-28
1314757,5637905793,200013,Shredding,Leather,2024-04-17
4198341,8302024335,200010,Burial,Leather,2023-07-11
2232273,8650798983,200013,Donation,Leather,2024-01-30
5640148,1689815548,200020,Burial,Metal,2024-08-12
8261599,9522291335,200026,Shredding,Metal,2024-03-17
2625505,2490128825,200015,Shredding,Leather,2024-12-27
8130532,2362481214,200026,Shredding,Paper,2023-12-18
6295526,7197088556,200008,Shredding,Paper,2024-01-16
4460529,1063027485,200026,Recycling,Paper,2023-03-12
2232313,2837741613,200015,Recycling,Paper,2024-06-06
3805190,9354502040,200010,Burial,Synthetic,2023-03-14
3411979,5319635246,200008,Donation,Leather,2024-12-28
5509132,8619310756,200006,Repurposing,Paper,2023-10-28
5378060,1868362190,200010,Recycling,Metal,2023-04-09
3018770,4563765294,200010,Donation,Metal,2023-03-09
7082003,6704104837,200011,Shredding,Synthetic,2023-10-08
8392728,3748736547,200008,Shredding,Paper,2023-10-17
8392757,9810456801,200027,Incineration,Paper,2024-05-10
5640247,5912909479,200013,Incineration,Synthetic,2024-12-30
5509175,7466374658,200008,Burial,Synthetic,2024-04-30
5902400,6522521442,200008,Burial,Metal,2023-05-03
9048135,2634832555,200008,Incineration,Metal,2023-11-24
6951004,7193733412,200015,Shredding,Paper,2024-09-18
5902447,6946531811,200010,Burial,Paper,2023-04-01
7082101,5106696899,200026,Burial,Leather,2024-08-23
4722806,9742697344,200020,Donation,Leather,2023-04-27
4853887,3807418166,200008,Donation,Synthetic,2024-03-25
7868549,9078720332,200020,Repurposing,Synthetic,2023-07-07
2363528,3346257425,200015,Shredding,Paper,2023-06-02
4722833,2838199124,200027,Repurposing,Synthetic,2024-03-14
9703570,9180261984,200027,Burial,Leather,2023-06-20
4329649,2357794863,200010,Repurposing,Synthetic,2023-07-27
9441464,5083337766,200008,Donation,Synthetic,2023-10-11
6688960,6985894862,200027,Shredding,Paper,2024-07-07
4985036,2168126753,200008,Recycling,Paper,2023-08-28
8130772,7134848527,200013,Donation,Leather,2023-12-29
4329692,5158722382,200013,Repurposing,Synthetic,2023-11-21
8655083,9141592132,200010,Recycling,Synthetic,2024-06-29
3412210,8438610635,200006,Incineration,Metal,2023-03-07
8261875,5396704445,200011,Shredding,Leather,2023-07-07
1708278,4029887430,200013,Incineration,Synthetic,2024-10-03
9441532,8944564757,200027,Burial,Synthetic,2024-11-09
3936516,7447486456,200013,Donation,Leather,2023-10-29
8261893,4593433111,200013,Shredding,Leather,2024-06-18
1577222,5201578308,200015,Donation,Paper,2023-06-11
2363660,9802192387,200011,Shredding,Paper,2023-04-20
5902608,5018559037,200008,Recycling,Paper,2024-07-28
3936535,3962129120,200013,Burial,Leather,2024-04-04
3019040,9002882204,200015,Incineration,Metal,2024-10-05
2494759,8300088242,200015,Donation,Leather,2024-06-02
9048379,9492170280,200027,Repurposing,Paper,2023-07-08
6164803,2176025572,200010,Donation,Synthetic,2023-11-03
7606603,5370536421,200015,Incineration,Leather,2024-06-19
6426957,2944715789,200011,Repurposing,Metal,2024-02-20
8786253,6943747076,200026,Shredding,Metal,2023-08-10
8786256,7046559986,200027,Recycling,Metal,2024-06-19
4329817,9207070432,200015,Donation,Synthetic,2024-09-28
6820186,7900525010,200006,Incineration,Metal,2023-09-18
6164827,8770692306,200027,Burial,Paper,2024-08-09
6033757,1422858807,200011,Recycling,Leather,2023-11-28
7475564,1545865712,200010,Repurposing,Paper,2023-09-21
4198766,3115823045,200013,Recycling,Leather,2023-07-14
7082352,1708089822,200020,Donation,Leather,2023-11-13
7344504,2145252747,200020,Repurposing,Synthetic,2024-03-27
4985213,5726656610,200027,Incineration,Paper,2024-05-10
1577351,3870726794,200013,Recycling,Paper,2023-07-25
3412360,6526367251,200011,Donation,Metal,2023-02-27
1184141,3242073284,200006,Repurposing,Leather,2024-01-12
5378447,3528817410,200013,Shredding,Metal,2023-11-12
8393109,4577320791,200011,Repurposing,Paper,2023-10-31
4723111,8372303807,200010,Burial,Metal,2024-11-17
8786344,7584163705,200013,Recycling,Paper,2024-10-16
9179560,4580765690,200013,Burial,Synthetic,2024-08-16
7475639,8801156311,200013,Recycling,Paper,2024-11-25
2625978,4379279113,200006,Recycling,Metal,2023-10-22
3281339,8229229708,200026,Donation,Synthetic,2024-07-25
3674562,7757153362,200015,Shredding,Synthetic,2024-05-05
9703881,5387469401,200008,Donation,Synthetic,2024-07-02
9310667,1054585837,200020,Shredding,Synthetic,2024-08-22
1970635,8297687804,200020,Shredding,Metal,2024-11-14
9048532,8147530503,200020,Burial,Paper,2024-07-28
9179604,4201753166,200006,Shredding,Leather,2023-12-03
5771743,8279587496,200027,Incineration,Synthetic,2024-05-07
7475685,9859173942,200010,Burial,Synthetic,2023-03-01
5771753,8892067716,200010,Donation,Synthetic,2024-08-22
1708538,5869322559,200026,Repurposing,Metal,2023-03-26
7475707,8827535736,200026,Shredding,Paper,2023-09-05
7082500,9080618221,200011,Burial,Metal,2024-07-01
7213572,7106081354,200026,Incineration,Synthetic,2023-12-25
1446407,1204304603,200010,Shredding,Synthetic,2024-05-27
6427147,9363478735,200011,Donation,Leather,2024-03-30
7082508,3885083913,200020,Shredding,Synthetic,2024-08-06
6427174,5018346013,200026,Incineration,Paper,2024-01-11
7606823,5416200150,200006,Recycling,Metal,2024-08-29
1970729,6514831392,200011,Incineration,Paper,2024-06-14
4592178,2583854446,200013,Incineration,Leather,2023-08-04
9310773,4521050475,200011,Donation,Leather,2024-03-11
1446454,2792596569,200011,Repurposing,Synthetic,2024-09-26
2757176,1040686559,200020,Burial,Leather,2023-04-08
3150396,8999857395,200011,Burial,Paper,2023-04-10
9179709,2962521440,200020,Recycling,Paper,2024-11-20
9704006,8491208444,200013,Repurposing,Paper,2023-06-03
4723273,3862615374,200026,Recycling,Synthetic,2024-11-21
9572944,3385385140,200013,Burial,Metal,2024-01-27
3019350,5691139144,200020,Donation,Paper,2023-03-29
5640792,3799890125,200015,Recycling,Synthetic,2024-11-24
9835107,6653377754,200027,Donation,Leather,2023-09-02
4461157,3622963408,200013,Recycling,Paper,2025-01-09
5247592,1380067229,200015,Incineration,Metal,2023-08-10
9441911,4477942358,200011,Burial,Metal,2023-03-12
4199044,3906903016,200011,Burial,Leather,2024-03-11
4723335,6868642375,200010,Shredding,Metal,2024-05-26
9704074,1398183739,200020,Burial,Synthetic,2025-01-06
5509779,2716164160,200026,Incineration,Synthetic,2023-05-12
1708694,6521753110,200015,Recycling,Paper,2024-05-14
9048737,9621462807,200027,Incineration,Paper,2023-02-01
4723369,1160100010,200015,Repurposing,Synthetic,2024-10-31
9048748,7173052107,200006,Repurposing,Leather,2025-01-06
8655543,3567575130,200008,Burial,Synthetic,2023-08-23
1708736,6080348843,200011,Incineration,Metal,2025-01-18
5116615,9013635327,200015,Recycling,Leather,2023-10-29
8262345,2981889582,200010,Shredding,Paper,2024-07-06
4461260,7131080718,200008,Recycling,Synthetic,2024-08-24
8000211,1446453858,200011,Recycling,Metal,2024-02-18
4461284,5839192667,200020,Recycling,Leather,2023-12-29
1577721,6423925796,200015,Incineration,Metal,2023-05-16
1708800,9907602805,200027,Donation,Metal,2024-09-03
1577729,6784925141,200008,Shredding,Leather,2024-09-14
6820612,2156990165,200020,Shredding,Metal,2023-10-28
3543813,8268773721,200011,Incineration,Synthetic,2023-03-14
9179920,7071754350,200027,Incineration,Synthetic,2023-12-14
6558482,8542167836,200020,Incineration,Synthetic,2024-11-08
7344917,9743157786,200011,Donation,Synthetic,2024-09-19
3412759,5085128859,200006,Shredding,Leather,2024-08-21
7213853,8045711306,200015,Shredding,Synthetic,2024-03-29
4723507,5316811980,200010,Burial,Paper,2024-11-26
8262458,1410846278,200013,Donation,Metal,2024-06-09
4723520,1468043640,200006,Donation,Leather,2023-12-03
3806017,8209167558,200015,Repurposing,Leather,2024-12-30
7869252,3302072258,200020,Shredding,Leather,2023-09-13
6296393,6322064766,200011,Burial,Metal,2024-09-29
2233165,2325433207,200008,Donation,Leather,2023-09-26
2626382,1757634605,200013,Repurposing,Leather,2024-07-16
3150679,7230525649,200010,Burial,Paper,2024-04-30
2233180,5360737674,200027,Recycling,Synthetic,2023-08-15
8262511,6265440740,200011,Donation,Paper,2024-08-28
2888562,8912684607,200013,Incineration,Synthetic,2023-08-19
5116801,4913142751,200006,Recycling,Leather,2023-10-18
1315722,3666884791,200013,Recycling,Leather,2024-01-04
2888603,1344872305,200011,Donation,Synthetic,2023-04-27
8000424,8274797772,200008,Donation,Paper,2023-10-30
3675049,9135826613,200027,Donation,Paper,2023-12-08
1053611,6599093067,200010,Shredding,Leather,2023-07-25
8262576,8803754742,200006,Recycling,Leather,2024-09-26
8524728,8612588166,200010,Recycling,Leather,2023-06-12
6558649,6072969218,200006,Incineration,Synthetic,2024-12-09
2364360,2253385570,200006,Donation,Paper,2024-12-02
5247944,4231508158,200013,Burial,Paper,2023-06-11
4854732,4351498628,200008,Recycling,Paper,2024-06-01
2626522,5728786861,200013,Burial,Synthetic,2023-11-11
3412956,9496704888,200015,Donation,Leather,2024-06-09
6951912,3370387240,200027,Burial,Synthetic,2023-10-09
9704426,9014772414,200020,Incineration,Synthetic,2023-11-06
2102257,4824363828,200011,Shredding,Metal,2024-05-10
8131569,8339191419,200008,Donation,Synthetic,2024-07-18
8131581,3662391657,200010,Repurposing,Metal,2024-08-19
8262658,5844151661,200008,Incineration,Paper,2023-07-19
2888708,6891894921,200010,Shredding,Paper,2023-07-15
6689797,7589152868,200027,Repurposing,Synthetic,2024-07-16
6296585,2858777196,200008,Repurposing,Metal,2024-10-28
3019794,9789159421,200013,Donation,Metal,2024-07-05
7345173,1394985378,200027,Incineration,Paper,2023-11-29
8393752,1152266947,200026,Repurposing,Synthetic,2024-10-30
4330534,5547652785,200020,Repurposing,Leather,2024-11-07
8524852,9278640135,200010,Recycling,Paper,2024-10-03
2757684,7570467779,200027,Recycling,Synthetic,2024-11-19
9835574,9115105287,200020,Donation,Leather,2023-06-26
9442359,3476951417,200006,Incineration,Synthetic,2023-04-30
9442374,7328417271,200026,Incineration,Metal,2023-08-22
7083078,6900549241,200015,Donation,Synthetic,2024-08-08
5510237,2542144310,200026,Shredding,Leather,2023-09-08
1840223,6153274239,200008,Recycling,Metal,2024-05-27
9311335,1858581319,200006,Donation,Leather,2024-11-03
2626669,2302951565,200020,Incineration,Metal,2023-03-02
3937397,3320986093,200006,Recycling,Leather,2024-02-18
4723833,8327716154,200027,Burial,Leather,2024-12-15
