Upkeep_ID,Book_ID,Conservator_ID,Tools_Used,Reason_for_Upkeep,Date
73401891,2412489507,200007,Tweezers,Dust accumulation,2023-07-20
35784229,3894988443,200016,Glue,Water damage,2024-03-08
63833639,4569166839,200029,Glue,Dust accumulation,2024-11-18
73401898,1981338948,200029,Clamps,Faded text,2024-07-25
82839084,5790731413,200016,Scalpel,Cover damage,2024-05-07
17434158,3314470926,200030,Clamps,Aging and brittleness,2024-01-03
37488175,5989041943,200030,Glue,Aging and brittleness,2024-01-24
32769586,3546241316,200025,Tweezers,Loose binding,2023-03-04
40633906,6204412971,200012,Tweezers,Cover damage,2024-08-24
97125941,8449270437,200029,Scissors,Aging and brittleness,2023-11-10
85067318,3650995265,200025,Glue,Dust accumulation,2023-04-17
41682486,2524980876,200025,Clamps,Cover damage,2023-09-05
90048059,3122500594,200025,Scalpel,Cover damage,2024-08-11
89916990,2568157461,200029,Binding Tape,Cover damage,2024-07-12
45483582,3995788856,200007,Tweezers,Torn pages,2023-12-10
29230658,7379576798,200029,Clamps,Insect damage,2023-11-16
31721029,5541379063,200012,Scalpel,Water damage,2023-04-23
32507470,1303446800,200029,Scalpel,Insect damage,2024-11-25
29230671,5546419979,200007,Clamps,Water damage,2024-03-09
36570703,9102599674,200007,Scissors,Aging and brittleness,2024-07-03
50071125,9888004885,200014,Glue,Staining,2023-04-07
88082005,7270304479,200030,Scalpel,Cover damage,2023-07-31
54658646,3419871929,200016,Brush,Insect damage,2023-02-09
23070297,7649741358,200016,Clamps,Water damage,2023-07-14
29230682,8353322276,200025,Scissors,Water damage,2023-06-27
99747418,4163175362,200012,Scalpel,Loose binding,2024-05-11
97650271,4215552605,200030,Scalpel,Staining,2024-08-26
63833698,7865671511,200016,Binding Tape,Loose binding,2024-07-07
10749541,7105378251,200016,Glue,Loose binding,2023-08-26
36046440,7810387944,200012,Scalpel,Insect damage,2024-08-15
54134378,3130876497,200002,Tweezers,Loose binding,2024-09-02
92407403,1953813519,200030,Tweezers,Staining,2023-06-08
37619311,1156089575,200029,Scalpel,Loose binding,2024-09-16
27788913,1182781214,200007,Scalpel,Dust accumulation,2024-05-26
12191346,2897512675,200016,Clamps,Mold growth,2023-10-20
31983219,9982822593,200002,Scalpel,Water damage,2023-05-08
91883126,4592474754,200030,Binding Tape,Staining,2024-03-07
84936312,6073204913,200025,Clamps,Cover damage,2023-06-09
35522173,8719689731,200030,Binding Tape,Insect damage,2024-07-03
61212290,9168458298,200012,Scissors,Loose binding,2023-04-21
80610952,3502183040,200028,Scalpel,Torn pages,2024-12-15
88475273,3653620910,200002,Tweezers,Aging and brittleness,2024-06-22
63964808,8045113675,200028,Brush,Faded text,2024-06-16
93849227,2190232307,200016,Scalpel,Loose binding,2023-10-24
44959375,6173797693,200028,Clamps,Staining,2024-05-21
88999585,6043604306,200030,Glue,Cover damage,2024-01-17
90572453,5383068877,200025,Tweezers,Staining,2024-04-15
63309478,2178400657,200028,Glue,Torn pages,2023-03-27
77465255,7255860249,200030,Binding Tape,Insect damage,2024-09-18
74712747,3172656660,200029,Scissors,Water damage,2024-01-16
72484524,4812599783,200025,Brush,Insect damage,2024-04-23
11536054,9984166223,200016,Clamps,Staining,2023-08-01
94111418,7725342312,200030,Brush,Faded text,2024-04-30
56624826,7489139779,200007,Clamps,Water damage,2024-08-12
59901632,3172535163,200030,Brush,Torn pages,2023-11-16
26216134,9362649908,200012,Binding Tape,Torn pages,2024-08-22
31196871,1746205056,200025,Tweezers,Faded text,2024-06-24
20055752,7384296634,200025,Tweezers,Insect damage,2023-12-11
60950217,3876569210,200014,Brush,Torn pages,2023-10-30
15206095,7566642563,200007,Scissors,Water damage,2023-10-30
59377365,6057760852,200030,Brush,Cover damage,2024-05-14
17434325,8332103343,200014,Glue,Water damage,2023-06-17
45876953,6782347701,200029,Tweezers,Aging and brittleness,2023-10-24
25560793,9312528572,200025,Scalpel,Mold growth,2023-06-24
25036507,9983616715,200028,Clamps,Water damage,2024-02-17
48760540,4827914419,200029,Binding Tape,Staining,2023-02-18
85460705,7809591378,200014,Binding Tape,Faded text,2023-06-26
99354338,7713936906,200028,Binding Tape,Loose binding,2024-03-17
47711980,2984335102,200002,Clamps,Cover damage,2024-06-21
96601837,3233509572,200002,Scissors,Aging and brittleness,2024-12-26
51513073,4806648632,200025,Clamps,Loose binding,2023-04-19
61212403,9371148436,200014,Scalpel,Aging and brittleness,2023-04-27
18089718,1653696223,200007,Brush,Torn pages,2023-02-19
95553280,7344323448,200014,Clamps,Dust accumulation,2024-01-16
99354368,8082102329,200029,Brush,Loose binding,2023-10-12
63178496,1331047473,200028,Glue,Water damage,2023-10-21
99485440,4195622104,200025,Brush,Staining,2023-12-10
25822977,7652594917,200028,Glue,Mold growth,2024-12-15
80873218,7227774744,200025,Binding Tape,Faded text,2025-01-15
92407558,9238089208,200007,Tweezers,Loose binding,2023-06-07
52037383,4343922908,200029,Glue,Dust accumulation,2025-01-17
16516876,5014680036,200002,Scalpel,Faded text,2023-02-05
22152978,6542410178,200029,Brush,Faded text,2024-03-10
26478358,9265753900,200016,Clamps,Mold growth,2023-04-12
69994272,9076819176,200012,Tweezers,Mold growth,2023-10-17
28968747,5738445326,200029,Glue,Staining,2024-07-23
74188589,2254019544,200014,Binding Tape,Dust accumulation,2023-05-30
58066736,8348567736,200014,Scalpel,Insect damage,2024-05-18
29755185,8451731568,200016,Scalpel,Aging and brittleness,2023-05-17
87164721,6266074074,200029,Brush,Water damage,2024-03-09
37095222,3967496817,200030,Glue,Staining,2024-06-30
66324281,6270595442,200007,Tweezers,Cover damage,2023-03-11
25691963,3136812645,200030,Scalpel,Mold growth,2023-04-25
80217920,4797138259,200030,Brush,Dust accumulation,2024-11-03
79169345,6033956703,200012,Brush,Staining,2023-11-25
91359042,3967015907,200025,Tweezers,Cover damage,2024-09-05
46270275,7144238704,200025,Tweezers,Mold growth,2024-01-15
62523202,4167612597,200016,Scalpel,Cover damage,2023-05-26
86771535,9896817299,200029,Brush,Insect damage,2023-10-27
25298774,9460635947,200028,Tweezers,Cover damage,2024-03-23
25823066,6985437911,200025,Scalpel,Cover damage,2023-03-23
15730523,4371134154,200030,Tweezers,Staining,2023-08-12
35784540,8246286220,200002,Brush,Loose binding,2023-04-24
49809252,6350471456,200030,Glue,Mold growth,2023-05-02
68552548,5650548189,200025,Clamps,Aging and brittleness,2024-03-30
49284968,6450853460,200007,Binding Tape,Torn pages,2024-10-14
99354474,8006980300,200014,Brush,Aging and brittleness,2024-06-06
23725933,9116596802,200002,Binding Tape,Aging and brittleness,2025-01-19
56362862,8545321064,200030,Binding Tape,Faded text,2023-03-05
59115374,2285204728,200014,Clamps,Cover damage,2024-03-19
99747696,4889806682,200012,Glue,Water damage,2023-02-25
86116211,6164585754,200028,Brush,Insect damage,2023-02-28
63833972,1523869613,200012,Glue,Mold growth,2024-12-21
97781620,1878795135,200002,Scalpel,Torn pages,2024-05-23
56625011,4296458540,200025,Scalpel,Cover damage,2024-12-18
31852411,6874554203,200007,Tweezers,Loose binding,2023-02-21
62785407,1435583762,200028,Binding Tape,Faded text,2023-08-23
68552577,4815379452,200025,Glue,Torn pages,2023-12-05
82184069,4204902156,200030,Clamps,Water damage,2024-08-24
83363719,2275399753,200007,Scissors,Loose binding,2024-10-06
81135497,4032316618,200012,Scissors,Faded text,2024-03-05
72353674,5173850934,200002,Glue,Insect damage,2024-05-10
93456267,3659733470,200029,Brush,Faded text,2023-04-20
97126285,9580241918,200029,Brush,Aging and brittleness,2024-11-09
63047568,4145847190,200025,Binding Tape,Insect damage,2024-09-10
92276625,5930921553,200029,Clamps,Torn pages,2023-08-27
74581906,2285694483,200029,Binding Tape,Faded text,2024-01-30
33818517,4633155719,200025,Brush,Torn pages,2023-11-26
66979734,2863645235,200007,Scalpel,Torn pages,2023-09-19
52955033,3629634885,200007,Binding Tape,Torn pages,2023-02-07
60557223,4417937975,200029,Clamps,Faded text,2023-02-02
15599530,6388773370,200002,Tweezers,Insect damage,2023-04-15
98437035,9030200148,200016,Scissors,Cover damage,2023-05-31
14157740,9580586771,200002,Scissors,Aging and brittleness,2024-07-19
97650608,8467715602,200007,Brush,Staining,2024-03-09
71960501,9997757901,200016,Binding Tape,Faded text,2023-06-15
15468483,7593453565,200016,Binding Tape,Staining,2024-03-01
46663631,9406042282,200025,Tweezers,Dust accumulation,2023-03-17
79693776,6742558592,200014,Scissors,Faded text,2024-10-04
57149396,2989435685,200030,Brush,Faded text,2024-10-04
87164887,2569293282,200014,Scalpel,Water damage,2024-06-20
94111704,6824419580,200030,Binding Tape,Torn pages,2024-09-13
12322777,2021076397,200012,Clamps,Torn pages,2023-04-14
72878044,8621208558,200007,Brush,Loose binding,2024-07-13
29100001,1236383224,200030,Tweezers,Insect damage,2023-08-16
58591206,8236907036,200025,Scissors,Water damage,2024-07-04
23201766,9434948710,200002,Clamps,Insect damage,2024-11-01
20318186,9072296614,200028,Scissors,Faded text,2023-09-21
91097067,2622337096,200014,Tweezers,Insect damage,2024-09-01
92538864,1053024228,200025,Glue,Mold growth,2024-10-14
55183350,5293337362,200030,Clamps,Water damage,2024-10-21
14419959,5481058394,200016,Brush,Faded text,2024-07-15
36308985,5231818995,200002,Glue,Aging and brittleness,2024-03-19
22284288,2685376084,200029,Scissors,Aging and brittleness,2024-09-25
35129351,4245015402,200030,Scalpel,Mold growth,2024-07-15
55838727,6165151121,200014,Scalpel,Aging and brittleness,2024-08-25
11667473,2944200130,200016,Glue,Loose binding,2024-01-20
69994513,8219048536,200012,Glue,Mold growth,2023-08-24
37619732,6909626440,200029,Brush,Faded text,2023-07-16
76154907,5581999639,200016,Binding Tape,Faded text,2024-12-16
78252059,6615950604,200016,Scissors,Mold growth,2023-07-18
79038492,8881806310,200029,Scissors,Water damage,2025-01-02
85198878,8504125099,200030,Scalpel,Mold growth,2024-01-10
39454757,8683311183,200030,Binding Tape,Water damage,2024-01-12
26085419,4058302009,200025,Tweezers,Faded text,2023-06-07
61343788,9373689600,200014,Binding Tape,Mold growth,2023-09-25
48367663,9707060103,200029,Scalpel,Faded text,2023-04-01
28051505,1793007198,200007,Brush,Mold growth,2024-12-03
10356787,1313411122,200029,Scalpel,Cover damage,2023-06-10
99092536,6041698791,200029,Scalpel,Aging and brittleness,2024-07-19
88475705,8560644834,200014,Binding Tape,Insect damage,2024-07-17
25299005,4101085645,200002,Brush,Staining,2023-04-28
23464008,8699033463,200014,Binding Tape,Mold growth,2024-11-24
80742473,6305912397,200028,Scissors,Torn pages,2023-11-02
41027661,5691139144,200030,Scissors,Cover damage,2023-12-03
94636110,6713168734,200028,Clamps,Mold growth,2024-01-02
17565776,7415199283,200002,Clamps,Torn pages,2023-06-09
52693074,4356546908,200007,Brush,Water damage,2023-01-30
50071638,6627847537,200002,Clamps,Aging and brittleness,2023-08-14
54921303,7571137061,200007,Tweezers,Staining,2023-05-21
88737880,6122232853,200002,Brush,Water damage,2024-10-02
92145753,9071105790,200030,Brush,Faded text,2024-04-15
53610586,8345273476,200016,Clamps,Loose binding,2023-02-10
55707737,7664772378,200025,Tweezers,Staining,2024-11-03
47712348,2939267399,200028,Glue,Faded text,2023-04-18
33425501,4556273711,200029,Scalpel,Dust accumulation,2024-11-01
54790238,8953942388,200014,Scalpel,Staining,2024-10-02
40896607,4988474781,200007,Scalpel,Dust accumulation,2023-11-18
46794853,5860992216,200030,Clamps,Insect damage,2023-06-17
12978284,5067686223,200030,Glue,Staining,2024-10-16
79169650,3744829211,200012,Glue,Water damage,2023-03-14
72091763,5253842707,200007,Glue,Aging and brittleness,2023-05-02
95160434,3299206367,200007,Scalpel,Loose binding,2024-10-24
63965304,8346808071,200012,Glue,Cover damage,2024-01-21
80349308,3994055809,200028,Clamps,Cover damage,2024-01-26
20973697,7663950418,200030,Binding Tape,Cover damage,2023-03-17
67504263,1264262621,200025,Scissors,Cover damage,2024-03-03
89262217,3171832940,200016,Binding Tape,Staining,2024-02-10
27658390,5136668101,200012,Tweezers,Water damage,2023-11-11
85199002,9167748314,200012,Scalpel,Faded text,2023-04-04
23333021,9871998426,200025,Scissors,Torn pages,2023-09-13
68683938,3510072952,200029,Scalpel,Aging and brittleness,2023-11-17
31066274,3804116355,200002,Tweezers,Loose binding,2024-12-13
65144994,4758121841,200016,Glue,Staining,2023-09-26
70518956,1206820215,200002,Binding Tape,Dust accumulation,2024-11-24
41683118,8932702558,200025,Binding Tape,Aging and brittleness,2024-04-02
33032368,2424122013,200002,Tweezers,Aging and brittleness,2024-06-23
89000114,8896619621,200016,Glue,Water damage,2024-12-19
34080954,2201264455,200029,Binding Tape,Torn pages,2023-12-22
49809597,8325734900,200025,Clamps,Dust accumulation,2023-03-24
65931455,6820019060,200012,Brush,Staining,2024-02-19
72222915,3858684194,200002,Brush,Dust accumulation,2024-10-13
47712452,1077541316,200030,Brush,Staining,2024-04-12
14420163,9602302105,200007,Tweezers,Mold growth,2024-10-16
54397133,6035771580,200012,Brush,Faded text,2024-04-12
46532816,4303511792,200007,Scalpel,Faded text,2023-07-29
88082642,7341079355,200012,Binding Tape,Staining,2023-06-24
55445717,8587585644,200029,Brush,Insect damage,2024-02-09
52824281,5693563073,200007,Binding Tape,Torn pages,2023-12-13
28444891,6649152135,200007,Scalpel,Faded text,2024-04-26
90048732,6917701076,200025,Binding Tape,Loose binding,2023-06-11
60557533,4693264301,200016,Binding Tape,Mold growth,2024-03-30
96864477,6355844659,200007,Binding Tape,Cover damage,2023-09-13
92539107,6663213263,200012,Scalpel,Torn pages,2023-12-12
26872035,5377665424,200029,Clamps,Loose binding,2024-02-13
77465835,3764078191,200029,Brush,Dust accumulation,2024-04-17
90179823,1116754469,200030,Clamps,Torn pages,2023-12-29
58591476,8737047930,200002,Brush,Cover damage,2024-10-08
21629176,9903803117,200016,Scalpel,Cover damage,2023-05-08
84281594,8282930154,200029,Brush,Mold growth,2024-09-07
97650939,2155357234,200030,Scissors,Dust accumulation,2023-12-03
98961658,6639339041,200002,Tweezers,Water damage,2024-03-25
20056321,1840712387,200028,Glue,Cover damage,2023-11-17
51251468,6853511809,200007,Clamps,Dust accumulation,2024-04-29
83757328,6409475014,200028,Glue,Water damage,2023-08-21
34474259,4100067702,200030,Tweezers,Cover damage,2025-01-11
63572245,4007829089,200016,Binding Tape,Insect damage,2024-08-26
33163543,6449333048,200016,Glue,Staining,2023-06-07
13240605,5863265396,200002,Tweezers,Insect damage,2024-03-18
23988515,9213937269,200030,Glue,Cover damage,2024-11-08
14944548,1119670413,200014,Brush,Insect damage,2024-03-18
60819747,2291668644,200030,Brush,Dust accumulation,2023-08-18
60557606,3446101172,200002,Tweezers,Faded text,2024-07-28
28182826,3557309473,200002,Clamps,Faded text,2023-12-16
21498154,9644438458,200002,Clamps,Insect damage,2024-10-12
49809711,3302810447,200002,Tweezers,Loose binding,2024-03-15
21760317,1099048783,200016,Clamps,Insect damage,2023-07-06
77334848,9573228705,200028,Scissors,Dust accumulation,2023-10-31
47057217,9700082830,200002,Binding Tape,Faded text,2024-03-01
70388034,7589436719,200028,Binding Tape,Faded text,2024-11-26
34081091,8497519599,200029,Glue,Mold growth,2023-09-03
28182850,2573498976,200030,Binding Tape,Loose binding,2023-05-30
63179077,6658599434,200025,Clamps,Insect damage,2023-12-09
67635526,5085537609,200014,Scissors,Mold growth,2024-12-07
61344069,5115077865,200012,Glue,Cover damage,2024-05-28
62392650,2390779882,200002,Scissors,Aging and brittleness,2023-06-20
95029588,7062808200,200028,Binding Tape,Mold growth,2024-03-11
29493591,8276794041,200029,Binding Tape,Insect damage,2023-07-08
19007834,1072720190,200007,Brush,Cover damage,2023-02-26
13240670,5641682752,200012,Clamps,Aging and brittleness,2024-07-03
44829034,8625967959,200028,Brush,Water damage,2023-01-22
49285487,3451759046,200002,Glue,Aging and brittleness,2023-05-06
84937073,8421846565,200028,Glue,Staining,2023-04-08
66718066,8822646682,200025,Brush,Dust accumulation,2024-06-10
42600817,1211380251,200030,Binding Tape,Dust accumulation,2023-01-29
80349561,4808045237,200014,Tweezers,Torn pages,2023-07-01
37226875,4083507886,200012,Scalpel,Dust accumulation,2024-05-16
76679552,3648743739,200007,Tweezers,Faded text,2023-11-07
30673282,8431284396,200016,Brush,Cover damage,2023-04-04
15600009,1928517599,200016,Binding Tape,Torn pages,2024-07-14
46008714,4443892557,200007,Binding Tape,Insect damage,2024-02-08
10750351,8943306183,200030,Scissors,Dust accumulation,2023-12-29
89524626,6455767613,200029,Clamps,Loose binding,2023-11-23
34474386,6234559992,200025,Brush,Dust accumulation,2023-03-03
14420374,2919365074,200014,Brush,Torn pages,2024-01-03
88738198,5105587476,200030,Clamps,Mold growth,2025-01-13
68684187,7171899403,200030,Scissors,Loose binding,2024-07-11
64489883,3619878273,200028,Tweezers,Dust accumulation,2023-11-18
42207646,4276447791,200028,Brush,Loose binding,2024-01-25
80349600,8691025039,200028,Scalpel,Insect damage,2023-02-11
99879328,8075690385,200014,Brush,Torn pages,2023-11-30
73140650,7979256562,200016,Scalpel,Mold growth,2023-05-26
43387308,6103153432,200029,Tweezers,Dust accumulation,2024-10-23
12323248,6716543920,200028,Brush,Staining,2024-02-09
76155320,7749997015,200014,Glue,Mold growth,2023-09-20
49416632,2368349885,200025,Glue,Mold growth,2023-07-16
27527611,7483108669,200029,Scalpel,Loose binding,2023-01-25
11536827,7339699837,200028,Clamps,Loose binding,2024-11-23
13633988,6515994163,200002,Scalpel,Insect damage,2023-12-04
59509193,7462885674,200029,Brush,Cover damage,2024-01-02
52693450,3028892403,200002,Scissors,Water damage,2023-04-09
80742858,1324884167,200002,Glue,Aging and brittleness,2023-10-28
60557773,2040282174,200029,Glue,Staining,2023-10-23
87820753,1819406620,200007,Scissors,Aging and brittleness,2023-01-27
40241620,3630022663,200025,Binding Tape,Dust accumulation,2024-08-04
