ID,Workstation,DeskNumber,Floor
3979,Workstation-10,Desk-119,4
3982,Workstation-17,Desk-52,3
3986,Workstation-78,Desk-78,3
3987,Workstation-14,Desk-96,3
3991,Workstation-71,Desk-59,3
3993,Workstation-65,Desk-57,4
3995,Workstation-35,Desk-53,3
3997,Workstation-79,Desk-90,4
3998,Workstation-45,Desk-150,5
4001,Workstation-86,Desk-37,3
4006,Workstation-25,Desk-68,3
4016,Workstation-93,Desk-62,1
4022,Workstation-7,Desk-55,4
4026,Workstation-11,Desk-29,1
4027,Workstation-17,Desk-103,2
4028,Workstation-70,Desk-97,2
4031,Workstation-61,Desk-48,5
4032,Workstation-53,Desk-140,4
4036,Workstation-65,Desk-106,5
4047,Workstation-24,Desk-74,4
4052,Workstation-34,Desk-55,5
4055,Workstation-56,Desk-91,1
4057,Workstation-15,Desk-128,3
4061,Workstation-69,Desk-47,2
4073,Workstation-94,Desk-57,1
4074,Workstation-29,Desk-95,3
4086,Workstation-57,Desk-17,3
4088,Workstation-56,Desk-114,3
4090,Workstation-83,Desk-58,1
4099,Workstation-26,Desk-107,2
4100,Workstation-95,Desk-7,5
4104,Workstation-87,Desk-107,5
4108,Workstation-27,Desk-60,1
4112,Workstation-54,Desk-138,4
4121,Workstation-31,Desk-26,4
4125,Workstation-57,Desk-84,3
4131,Workstation-87,Desk-11,3
4132,Workstation-19,Desk-31,2
4135,Workstation-38,Desk-41,2
4136,Workstation-72,Desk-99,4
4137,Workstation-72,Desk-25,3
4140,Workstation-12,Desk-26,4
4146,Workstation-76,Desk-74,1
4162,Workstation-90,Desk-32,1
4173,Workstation-82,Desk-130,1
4175,Workstation-78,Desk-52,5
4194,Workstation-31,Desk-1,4
4202,Workstation-79,Desk-117,5
4203,Workstation-51,Desk-99,4
4204,Workstation-71,Desk-104,3
4208,Workstation-72,Desk-122,5
4213,Workstation-46,Desk-52,3
4217,Workstation-45,Desk-93,2
4228,Workstation-98,Desk-49,2
4242,Workstation-42,Desk-38,3
4243,Workstation-20,Desk-46,4
4249,Workstation-34,Desk-22,1
4251,Workstation-29,Desk-42,1
4261,Workstation-57,Desk-128,3
4265,Workstation-27,Desk-143,4
4268,Workstation-83,Desk-37,4
4283,Workstation-57,Desk-102,1
4287,Workstation-7,Desk-139,4
4288,Workstation-15,Desk-78,4
4294,Workstation-62,Desk-29,1
4299,Workstation-39,Desk-138,5
4301,Workstation-32,Desk-126,4
4304,Workstation-95,Desk-112,3
4314,Workstation-65,Desk-133,2
4323,Workstation-61,Desk-112,5
4336,Workstation-69,Desk-28,5
4338,Workstation-51,Desk-22,1
4340,Workstation-50,Desk-77,3
4357,Workstation-68,Desk-111,4
4360,Workstation-85,Desk-6,4
4364,Workstation-66,Desk-78,1
4369,Workstation-99,Desk-20,1
4370,Workstation-10,Desk-107,2
4371,Workstation-13,Desk-42,2
4381,Workstation-61,Desk-28,2
4382,Workstation-59,Desk-115,4
4384,Workstation-23,Desk-49,4
4385,Workstation-30,Desk-131,5
4394,Workstation-16,Desk-106,1
4405,Workstation-25,Desk-87,5
4417,Workstation-43,Desk-77,1
4419,Workstation-42,Desk-14,4
4421,Workstation-54,Desk-60,1
4424,Workstation-6,Desk-16,3
4430,Workstation-62,Desk-142,4
4433,Workstation-8,Desk-84,4
4437,Workstation-65,Desk-70,2
4444,Workstation-46,Desk-71,5
4445,Workstation-86,Desk-29,4
4446,Workstation-47,Desk-100,2
4457,Workstation-81,Desk-149,3
4458,Workstation-22,Desk-134,2
4461,Workstation-70,Desk-136,2
4466,Workstation-76,Desk-99,3
4468,Workstation-27,Desk-3,3
4480,Workstation-86,Desk-24,4
4489,Workstation-96,Desk-111,5
4492,Workstation-68,Desk-145,1
4509,Workstation-42,Desk-143,5
4511,Workstation-18,Desk-25,4
4513,Workstation-96,Desk-97,3
4516,Workstation-31,Desk-147,4
4518,Workstation-11,Desk-48,5
4522,Workstation-36,Desk-28,5
4527,Workstation-26,Desk-3,1
4530,Workstation-83,Desk-30,5
4531,Workstation-47,Desk-92,3
4532,Workstation-16,Desk-106,2
4536,Workstation-17,Desk-125,1
4540,Workstation-85,Desk-73,4
4544,Workstation-39,Desk-72,4
4547,Workstation-58,Desk-78,5
4549,Workstation-87,Desk-13,1
4551,Workstation-28,Desk-56,4
4552,Workstation-13,Desk-76,1
4554,Workstation-69,Desk-116,5
4563,Workstation-88,Desk-101,1
4578,Workstation-89,Desk-49,4
4583,Workstation-13,Desk-113,5
4584,Workstation-54,Desk-29,3
4589,Workstation-48,Desk-23,1
4596,Workstation-95,Desk-47,2
4600,Workstation-97,Desk-105,4
4601,Workstation-76,Desk-85,1
4605,Workstation-29,Desk-104,4
4606,Workstation-77,Desk-106,4
4617,Workstation-49,Desk-128,1
4620,Workstation-39,Desk-1,2
4623,Workstation-47,Desk-17,4
4624,Workstation-27,Desk-136,3
4625,Workstation-26,Desk-138,5
4628,Workstation-97,Desk-56,1
4638,Workstation-66,Desk-114,5
4639,Workstation-83,Desk-136,2
4641,Workstation-56,Desk-82,2
4646,Workstation-61,Desk-119,5
4658,Workstation-48,Desk-52,1
4670,Workstation-60,Desk-9,5
4674,Workstation-70,Desk-11,5
4675,Workstation-21,Desk-41,4
4680,Workstation-12,Desk-51,2
4682,Workstation-50,Desk-135,4
4690,Workstation-50,Desk-34,1
4693,Workstation-18,Desk-9,1
4698,Workstation-69,Desk-37,5
4703,Workstation-96,Desk-121,4
4704,Workstation-50,Desk-57,2
4707,Workstation-50,Desk-71,5
4712,Workstation-97,Desk-91,3
4713,Workstation-82,Desk-101,3
4719,Workstation-40,Desk-22,5
4720,Workstation-10,Desk-62,1
4734,Workstation-35,Desk-113,2
4751,Workstation-4,Desk-14,3
4759,Workstation-85,Desk-91,5
4766,Workstation-6,Desk-72,3
4775,Workstation-38,Desk-94,1
4779,Workstation-81,Desk-56,5
4793,Workstation-34,Desk-35,2
4795,Workstation-96,Desk-53,3
4807,Workstation-85,Desk-148,5
4810,Workstation-1,Desk-37,4
4814,Workstation-63,Desk-73,5
4817,Workstation-13,Desk-55,1
4827,Workstation-9,Desk-141,5
4829,Workstation-100,Desk-87,4
4844,Workstation-66,Desk-120,1
4851,Workstation-3,Desk-96,2
4853,Workstation-60,Desk-77,5
4854,Workstation-97,Desk-39,4
4863,Workstation-47,Desk-86,1
4864,Workstation-4,Desk-78,1
4870,Workstation-27,Desk-23,3
4875,Workstation-76,Desk-69,5
4882,Workstation-1,Desk-69,1
4889,Workstation-17,Desk-147,2
4890,Workstation-78,Desk-84,1
4894,Workstation-44,Desk-137,3
4901,Workstation-57,Desk-53,5
4909,Workstation-75,Desk-128,4
4922,Workstation-81,Desk-63,5
4927,Workstation-21,Desk-113,1
4928,Workstation-97,Desk-11,2
4934,Workstation-9,Desk-133,4
4935,Workstation-45,Desk-48,1
4936,Workstation-99,Desk-47,4
4938,Workstation-34,Desk-109,1
4940,Workstation-11,Desk-102,4
4941,Workstation-25,Desk-10,5
4943,Workstation-7,Desk-141,5
4946,Workstation-65,Desk-121,4
4958,Workstation-97,Desk-53,1
4960,Workstation-71,Desk-138,4
4966,Workstation-53,Desk-105,1
4968,Workstation-80,Desk-48,4
4974,Workstation-54,Desk-22,3
4975,Workstation-52,Desk-5,3
4977,Workstation-4,Desk-10,4
4980,Workstation-56,Desk-145,3
4982,Workstation-56,Desk-28,1
4985,Workstation-78,Desk-111,3
4987,Workstation-77,Desk-13,5
4991,Workstation-14,Desk-148,3
4992,Workstation-46,Desk-68,5
5001,Workstation-100,Desk-86,1
5006,Workstation-29,Desk-8,5
5012,Workstation-17,Desk-61,1
5018,Workstation-23,Desk-6,4
5030,Workstation-41,Desk-90,5
5033,Workstation-45,Desk-111,3
5039,Workstation-44,Desk-100,3
5044,Workstation-93,Desk-89,3
5045,Workstation-60,Desk-140,2
5051,Workstation-2,Desk-6,2
5053,Workstation-27,Desk-55,4
5057,Workstation-83,Desk-3,1
5062,Workstation-73,Desk-60,5
5063,Workstation-31,Desk-121,5
5068,Workstation-60,Desk-74,4
5076,Workstation-20,Desk-32,4
5077,Workstation-9,Desk-50,3
5078,Workstation-36,Desk-81,3
5084,Workstation-5,Desk-135,4
5087,Workstation-17,Desk-146,5
5088,Workstation-29,Desk-90,4
5093,Workstation-100,Desk-47,4
5094,Workstation-17,Desk-149,3
5097,Workstation-94,Desk-137,3
5100,Workstation-27,Desk-28,4
5101,Workstation-18,Desk-70,4
5104,Workstation-8,Desk-118,4
5105,Workstation-59,Desk-122,4
5109,Workstation-87,Desk-15,4
5110,Workstation-95,Desk-48,5
5112,Workstation-64,Desk-76,2
5113,Workstation-29,Desk-76,3
5120,Workstation-49,Desk-14,1
5121,Workstation-97,Desk-131,1
5122,Workstation-59,Desk-99,3
5124,Workstation-22,Desk-80,5
5129,Workstation-34,Desk-55,2
5138,Workstation-87,Desk-14,3
5139,Workstation-9,Desk-94,1
5142,Workstation-80,Desk-100,5
5148,Workstation-13,Desk-15,1
5153,Workstation-32,Desk-58,1
5156,Workstation-61,Desk-38,1
5159,Workstation-77,Desk-110,2
5164,Workstation-55,Desk-122,3
5168,Workstation-83,Desk-35,3
5171,Workstation-50,Desk-131,5
5183,Workstation-21,Desk-78,3
5186,Workstation-6,Desk-7,5
5190,Workstation-23,Desk-149,1
5191,Workstation-74,Desk-48,1
5194,Workstation-66,Desk-74,2
5202,Workstation-55,Desk-131,5
5216,Workstation-99,Desk-100,3
5224,Workstation-11,Desk-100,3
5228,Workstation-47,Desk-78,2
5236,Workstation-96,Desk-126,5
5246,Workstation-21,Desk-137,5
5252,Workstation-28,Desk-109,3
5258,Workstation-64,Desk-48,4
5260,Workstation-85,Desk-103,1
5263,Workstation-41,Desk-36,4
5267,Workstation-61,Desk-19,5
5268,Workstation-53,Desk-128,1
5277,Workstation-47,Desk-6,2
5287,Workstation-59,Desk-130,5
5296,Workstation-70,Desk-21,2
5297,Workstation-39,Desk-17,3
5303,Workstation-28,Desk-60,1
5304,Workstation-2,Desk-83,1
5307,Workstation-85,Desk-102,5
5309,Workstation-95,Desk-9,2
5312,Workstation-64,Desk-83,1
5316,Workstation-41,Desk-20,5
5317,Workstation-66,Desk-63,5
5322,Workstation-40,Desk-85,5
5330,Workstation-84,Desk-91,3
5334,Workstation-62,Desk-113,4
5336,Workstation-10,Desk-21,3
5340,Workstation-21,Desk-108,1
5341,Workstation-90,Desk-11,5
5342,Workstation-56,Desk-19,5
5343,Workstation-29,Desk-33,4
5344,Workstation-51,Desk-136,2
5345,Workstation-85,Desk-120,1
5352,Workstation-5,Desk-128,5
5353,Workstation-96,Desk-52,2
5358,Workstation-41,Desk-92,5
5365,Workstation-29,Desk-17,1
5368,Workstation-82,Desk-24,3
5377,Workstation-23,Desk-121,5
5404,Workstation-25,Desk-95,2
5406,Workstation-20,Desk-108,1
5408,Workstation-24,Desk-46,2
5409,Workstation-31,Desk-25,5
5424,Workstation-54,Desk-3,2
5428,Workstation-2,Desk-57,4
5431,Workstation-83,Desk-144,5
5433,Workstation-49,Desk-106,5
5441,Workstation-77,Desk-132,1
5446,Workstation-93,Desk-40,4
5448,Workstation-87,Desk-40,1
5450,Workstation-59,Desk-16,1
5455,Workstation-59,Desk-133,2
5457,Workstation-18,Desk-123,4
5459,Workstation-89,Desk-35,5
5469,Workstation-52,Desk-93,2
5473,Workstation-74,Desk-6,1
5479,Workstation-91,Desk-49,2
5486,Workstation-85,Desk-24,1
5491,Workstation-36,Desk-123,3
5492,Workstation-36,Desk-23,4
5497,Workstation-29,Desk-81,3
5502,Workstation-38,Desk-146,5
5506,Workstation-22,Desk-51,3
5507,Workstation-26,Desk-127,5
5511,Workstation-28,Desk-84,3
5515,Workstation-19,Desk-140,1
5517,Workstation-8,Desk-114,3
5522,Workstation-36,Desk-102,2
5525,Workstation-13,Desk-116,5
5532,Workstation-23,Desk-112,3
5533,Workstation-38,Desk-41,3
5537,Workstation-81,Desk-35,5
5539,Workstation-68,Desk-20,5
5546,Workstation-35,Desk-106,2
5548,Workstation-7,Desk-51,3
5551,Workstation-96,Desk-102,3
5561,Workstation-59,Desk-112,5
5572,Workstation-74,Desk-117,3
5580,Workstation-37,Desk-116,1
5583,Workstation-28,Desk-4,3
5597,Workstation-23,Desk-52,3
5598,Workstation-94,Desk-31,3
5605,Workstation-96,Desk-85,5
5610,Workstation-17,Desk-52,1
5614,Workstation-28,Desk-6,3
5648,Workstation-61,Desk-96,1
5653,Workstation-55,Desk-24,2
5665,Workstation-37,Desk-1,2
5666,Workstation-57,Desk-138,3
5671,Workstation-22,Desk-43,1
5672,Workstation-45,Desk-142,4
5675,Workstation-3,Desk-77,4
5679,Workstation-20,Desk-20,4
5686,Workstation-99,Desk-96,3
5692,Workstation-85,Desk-123,5
5696,Workstation-83,Desk-117,4
5703,Workstation-75,Desk-136,3
5709,Workstation-24,Desk-82,3
5717,Workstation-16,Desk-126,4
5719,Workstation-54,Desk-51,3
5721,Workstation-68,Desk-67,1
5734,Workstation-21,Desk-64,4
5737,Workstation-33,Desk-135,1
5742,Workstation-96,Desk-111,2
5744,Workstation-85,Desk-27,5
5745,Workstation-32,Desk-139,2
5746,Workstation-47,Desk-61,4
5749,Workstation-29,Desk-5,1
5752,Workstation-59,Desk-44,1
5756,Workstation-15,Desk-10,4
5765,Workstation-41,Desk-141,5
5766,Workstation-37,Desk-128,1
5768,Workstation-41,Desk-37,4
5770,Workstation-65,Desk-85,2
5771,Workstation-15,Desk-112,1
5780,Workstation-20,Desk-46,5
5792,Workstation-81,Desk-16,2
5797,Workstation-67,Desk-75,5
5801,Workstation-58,Desk-1,1
5805,Workstation-92,Desk-25,1
5809,Workstation-83,Desk-84,5
5845,Workstation-14,Desk-49,1
5852,Workstation-68,Desk-137,2
5857,Workstation-98,Desk-80,4
5864,Workstation-62,Desk-50,1
5869,Workstation-21,Desk-38,4
5875,Workstation-22,Desk-125,4
5878,Workstation-76,Desk-123,1
5883,Workstation-37,Desk-13,3
5884,Workstation-18,Desk-139,5
5887,Workstation-96,Desk-94,3
5890,Workstation-91,Desk-15,1
5891,Workstation-10,Desk-53,2
5895,Workstation-36,Desk-77,1
5898,Workstation-93,Desk-28,1
5904,Workstation-8,Desk-142,5
5909,Workstation-20,Desk-74,5
5912,Workstation-75,Desk-106,4
5915,Workstation-82,Desk-136,5
5924,Workstation-6,Desk-8,3
5933,Workstation-19,Desk-92,2
5935,Workstation-11,Desk-84,1
5940,Workstation-49,Desk-15,2
5949,Workstation-34,Desk-101,2
5961,Workstation-81,Desk-43,5
5963,Workstation-74,Desk-99,5
5967,Workstation-99,Desk-124,5
5975,Workstation-81,Desk-96,3
5978,Workstation-9,Desk-3,3
5981,Workstation-96,Desk-148,1
5987,Workstation-62,Desk-91,1
5988,Workstation-52,Desk-63,5
6000,Workstation-48,Desk-123,1
6001,Workstation-61,Desk-93,1
6002,Workstation-25,Desk-92,3
6008,Workstation-19,Desk-98,1
6010,Workstation-90,Desk-86,1
6037,Workstation-3,Desk-136,1
6046,Workstation-60,Desk-102,2
6049,Workstation-6,Desk-2,2
6050,Workstation-39,Desk-86,3
6063,Workstation-55,Desk-96,2
6071,Workstation-35,Desk-62,1
6073,Workstation-5,Desk-38,3
6076,Workstation-17,Desk-38,3
6077,Workstation-4,Desk-68,1
6093,Workstation-38,Desk-99,1
6095,Workstation-45,Desk-87,5
6096,Workstation-45,Desk-8,1
6103,Workstation-93,Desk-91,4
6104,Workstation-53,Desk-137,1
6106,Workstation-64,Desk-134,4
6107,Workstation-45,Desk-110,2
6108,Workstation-63,Desk-61,3
6112,Workstation-18,Desk-147,5
6117,Workstation-66,Desk-118,4
6121,Workstation-42,Desk-16,3
6125,Workstation-41,Desk-133,1
6126,Workstation-69,Desk-110,4
6127,Workstation-74,Desk-55,3
6132,Workstation-39,Desk-107,1
6133,Workstation-43,Desk-150,4
6134,Workstation-52,Desk-89,5
6138,Workstation-64,Desk-143,2
6142,Workstation-55,Desk-38,3
6143,Workstation-90,Desk-54,1
6146,Workstation-16,Desk-31,5
6149,Workstation-1,Desk-47,1
6151,Workstation-3,Desk-24,1
6152,Workstation-79,Desk-139,3
6159,Workstation-22,Desk-47,5
6163,Workstation-55,Desk-149,1
6165,Workstation-94,Desk-29,2
6168,Workstation-21,Desk-39,1
6170,Workstation-45,Desk-93,5
6181,Workstation-16,Desk-67,2
6184,Workstation-23,Desk-104,1
6202,Workstation-63,Desk-62,4
6203,Workstation-14,Desk-119,2
6211,Workstation-97,Desk-3,3
6217,Workstation-38,Desk-62,4
6221,Workstation-21,Desk-2,3
6225,Workstation-80,Desk-83,2
6226,Workstation-91,Desk-122,4
6229,Workstation-57,Desk-136,5
6235,Workstation-78,Desk-86,1
6237,Workstation-52,Desk-52,2
6243,Workstation-6,Desk-71,4
6248,Workstation-38,Desk-1,5
6250,Workstation-86,Desk-98,5
6254,Workstation-28,Desk-105,1
6257,Workstation-51,Desk-39,1
6258,Workstation-81,Desk-49,1
6269,Workstation-99,Desk-115,4
6280,Workstation-84,Desk-102,2
6288,Workstation-97,Desk-41,2
6296,Workstation-100,Desk-121,4
6314,Workstation-6,Desk-69,2
6318,Workstation-28,Desk-61,2
6329,Workstation-26,Desk-148,1
6333,Workstation-61,Desk-103,4
6335,Workstation-75,Desk-26,2
6338,Workstation-95,Desk-32,1
6348,Workstation-65,Desk-141,5
6350,Workstation-35,Desk-150,2
6358,Workstation-91,Desk-66,3
6368,Workstation-32,Desk-94,3
6369,Workstation-19,Desk-55,5
6378,Workstation-25,Desk-15,1
6385,Workstation-23,Desk-71,2
6396,Workstation-57,Desk-62,3
6403,Workstation-88,Desk-79,1
6424,Workstation-44,Desk-12,4
6429,Workstation-76,Desk-146,4
6439,Workstation-46,Desk-85,2
6441,Workstation-92,Desk-10,1
6443,Workstation-64,Desk-112,5
6447,Workstation-31,Desk-38,5
6459,Workstation-94,Desk-124,3
6461,Workstation-75,Desk-86,1
6466,Workstation-86,Desk-146,5
6473,Workstation-78,Desk-10,5
6475,Workstation-2,Desk-135,1
6478,Workstation-58,Desk-23,1
6482,Workstation-100,Desk-68,3
6483,Workstation-36,Desk-89,4
6485,Workstation-55,Desk-12,1
6487,Workstation-38,Desk-21,2
6491,Workstation-95,Desk-80,2
6497,Workstation-38,Desk-121,2
6498,Workstation-52,Desk-26,4
6500,Workstation-40,Desk-144,2
6502,Workstation-33,Desk-30,1
6503,Workstation-69,Desk-128,2
6504,Workstation-58,Desk-25,2
6507,Workstation-93,Desk-116,3
6512,Workstation-1,Desk-10,1
6513,Workstation-44,Desk-17,4
6529,Workstation-86,Desk-53,2
6531,Workstation-47,Desk-121,4
6537,Workstation-82,Desk-59,1
6550,Workstation-15,Desk-40,5
6555,Workstation-76,Desk-112,3
6562,Workstation-41,Desk-46,5
6563,Workstation-7,Desk-22,4
6567,Workstation-22,Desk-111,1
6571,Workstation-40,Desk-87,2
6572,Workstation-74,Desk-46,4
6577,Workstation-5,Desk-149,5
6593,Workstation-63,Desk-75,3
6594,Workstation-64,Desk-25,1
6596,Workstation-62,Desk-94,4
6597,Workstation-98,Desk-76,2
6600,Workstation-82,Desk-49,5
6601,Workstation-40,Desk-62,2
6603,Workstation-48,Desk-118,3
6606,Workstation-72,Desk-125,2
6607,Workstation-76,Desk-4,3
6608,Workstation-20,Desk-143,2
6611,Workstation-98,Desk-73,5
6619,Workstation-92,Desk-124,1
6624,Workstation-87,Desk-3,5
6626,Workstation-80,Desk-147,5
6630,Workstation-22,Desk-55,3
6637,Workstation-14,Desk-75,1
6651,Workstation-92,Desk-57,3
6653,Workstation-70,Desk-119,2
6660,Workstation-41,Desk-78,2
6666,Workstation-60,Desk-138,1
6667,Workstation-90,Desk-69,2
6670,Workstation-81,Desk-2,3
6671,Workstation-54,Desk-7,5
6677,Workstation-87,Desk-45,4
6690,Workstation-38,Desk-79,4
6693,Workstation-9,Desk-16,4
6694,Workstation-38,Desk-1,2
6695,Workstation-26,Desk-76,2
6696,Workstation-17,Desk-122,3
6698,Workstation-85,Desk-33,3
6702,Workstation-38,Desk-59,5
6708,Workstation-36,Desk-52,3
6710,Workstation-1,Desk-34,5
6713,Workstation-68,Desk-121,4
6718,Workstation-74,Desk-100,5
6721,Workstation-73,Desk-10,4
6726,Workstation-91,Desk-13,2
6728,Workstation-47,Desk-100,3
6730,Workstation-81,Desk-56,2
6732,Workstation-90,Desk-11,4
6735,Workstation-71,Desk-103,1
6736,Workstation-53,Desk-148,2
6738,Workstation-90,Desk-123,4
6739,Workstation-14,Desk-150,1
6741,Workstation-28,Desk-116,5
6755,Workstation-68,Desk-114,2
6771,Workstation-24,Desk-26,2
6777,Workstation-49,Desk-44,1
6784,Workstation-78,Desk-67,4
6795,Workstation-98,Desk-39,4
6799,Workstation-12,Desk-49,3
6800,Workstation-53,Desk-126,1
6807,Workstation-75,Desk-15,1
6810,Workstation-16,Desk-60,1
6826,Workstation-74,Desk-38,2
6845,Workstation-84,Desk-41,4
6854,Workstation-14,Desk-128,2
6855,Workstation-71,Desk-20,3
6856,Workstation-1,Desk-43,2
6860,Workstation-7,Desk-11,2
6864,Workstation-63,Desk-62,1
6865,Workstation-43,Desk-36,1
6874,Workstation-76,Desk-17,5
6877,Workstation-38,Desk-101,2
6887,Workstation-74,Desk-38,3
6911,Workstation-19,Desk-86,5
6915,Workstation-33,Desk-129,4
6917,Workstation-25,Desk-10,1
6920,Workstation-83,Desk-42,5
6923,Workstation-4,Desk-58,2
6925,Workstation-18,Desk-76,4
6937,Workstation-77,Desk-143,4
6942,Workstation-82,Desk-23,4
6945,Workstation-83,Desk-113,3
6948,Workstation-14,Desk-86,5
6954,Workstation-31,Desk-8,5
6957,Workstation-43,Desk-31,4
6958,Workstation-95,Desk-41,4
6959,Workstation-37,Desk-54,5
6967,Workstation-96,Desk-43,5
6970,Workstation-94,Desk-122,4
6972,Workstation-24,Desk-125,3
6984,Workstation-42,Desk-137,1
6985,Workstation-61,Desk-117,3
6987,Workstation-47,Desk-37,3
6989,Workstation-20,Desk-45,2
6998,Workstation-40,Desk-5,1
7008,Workstation-40,Desk-137,3
7011,Workstation-50,Desk-49,2
7018,Workstation-90,Desk-82,1
7037,Workstation-8,Desk-87,4
7041,Workstation-39,Desk-98,2
7042,Workstation-28,Desk-14,5
7046,Workstation-49,Desk-138,1
7047,Workstation-79,Desk-143,2
7050,Workstation-54,Desk-25,5
7053,Workstation-43,Desk-116,2
7058,Workstation-2,Desk-96,5
7059,Workstation-89,Desk-36,3
7061,Workstation-15,Desk-47,3
7065,Workstation-80,Desk-77,2
7069,Workstation-53,Desk-68,1
7071,Workstation-6,Desk-25,2
7081,Workstation-18,Desk-52,2
7084,Workstation-67,Desk-88,4
7085,Workstation-92,Desk-146,2
7093,Workstation-74,Desk-94,3
7097,Workstation-35,Desk-34,4
7112,Workstation-45,Desk-50,1
7113,Workstation-67,Desk-80,3
7115,Workstation-34,Desk-10,2
7117,Workstation-89,Desk-101,3
7119,Workstation-81,Desk-49,4
7121,Workstation-53,Desk-79,1
7122,Workstation-35,Desk-2,2
7130,Workstation-99,Desk-17,3
7137,Workstation-54,Desk-113,1
7144,Workstation-39,Desk-76,5
7145,Workstation-84,Desk-38,3
7151,Workstation-90,Desk-48,5
7170,Workstation-80,Desk-101,3
7179,Workstation-55,Desk-128,1
7180,Workstation-69,Desk-99,2
7183,Workstation-45,Desk-137,3
7184,Workstation-78,Desk-27,3
7188,Workstation-43,Desk-51,3
7197,Workstation-43,Desk-104,4
7204,Workstation-35,Desk-55,5
7206,Workstation-42,Desk-55,3
7211,Workstation-24,Desk-77,5
7213,Workstation-40,Desk-113,2
7230,Workstation-36,Desk-88,5
7231,Workstation-88,Desk-117,5
7238,Workstation-50,Desk-44,4
7240,Workstation-65,Desk-91,3
7250,Workstation-75,Desk-56,3
7254,Workstation-42,Desk-127,4
7258,Workstation-21,Desk-119,5
7263,Workstation-41,Desk-80,1
7269,Workstation-77,Desk-76,4
7271,Workstation-11,Desk-123,2
7273,Workstation-89,Desk-95,1
7276,Workstation-57,Desk-86,1
7277,Workstation-2,Desk-127,5
7282,Workstation-60,Desk-142,4
7288,Workstation-15,Desk-108,2
7289,Workstation-55,Desk-114,1
7298,Workstation-2,Desk-63,5
7306,Workstation-57,Desk-75,5
7314,Workstation-42,Desk-6,3
7315,Workstation-29,Desk-95,4
7320,Workstation-20,Desk-123,1
7328,Workstation-66,Desk-91,1
7331,Workstation-60,Desk-40,2
7349,Workstation-29,Desk-114,4
7351,Workstation-100,Desk-33,5
7354,Workstation-22,Desk-140,2
7357,Workstation-45,Desk-16,1
7364,Workstation-88,Desk-91,1
7366,Workstation-93,Desk-37,3
7367,Workstation-96,Desk-78,4
7369,Workstation-8,Desk-133,5
7375,Workstation-14,Desk-94,1
7379,Workstation-68,Desk-150,4
7389,Workstation-26,Desk-34,2
7398,Workstation-35,Desk-148,2
7403,Workstation-91,Desk-143,4
7409,Workstation-5,Desk-79,5
7414,Workstation-59,Desk-87,1
7416,Workstation-38,Desk-142,2
7417,Workstation-39,Desk-129,1
7419,Workstation-22,Desk-105,5
7424,Workstation-69,Desk-130,2
7432,Workstation-6,Desk-116,4
7438,Workstation-9,Desk-56,3
7439,Workstation-5,Desk-4,1
7440,Workstation-47,Desk-16,5
7441,Workstation-80,Desk-40,3
7443,Workstation-28,Desk-139,4
7444,Workstation-89,Desk-30,4
7447,Workstation-93,Desk-12,4
