MarketerID,Platform,Username,FollowerCount,TargetAudience
3348,instagram,user_659,35396,Business Professionals
3354,x,user_660,21832,Foodies
3355,pinterest,user_661,23447,Teenagers
3356,facebook,user_662,25905,Fitness Buffs
3360,x,user_663,18070,Fashion Lovers
3381,facebook,user_664,9675,Teenagers
3382,instagram,user_665,44876,Fashion Lovers
3390,x,user_666,41621,Fashion Lovers
3396,x,user_667,33188,News Readers
3398,instagram,user_668,2916,Fashion Lovers
3399,x,user_669,32149,Foodies
3402,facebook,user_670,12735,News Readers
3404,pinterest,user_671,44665,Gen Z
3407,linkedin,user_672,26450,Business Professionals
3409,linkedin,user_673,34273,Tech Enthusiasts
3412,linkedin,user_674,47087,Foodies
3414,instagram,user_675,18678,Foodies
3425,linkedin,user_676,31967,News Readers
3428,pinterest,user_677,27685,Foodies
3429,facebook,user_678,12815,News Readers
3437,pinterest,user_679,38724,Business Professionals
3445,facebook,user_680,27339,Fashion Lovers
3447,pinterest,user_681,27285,Tech Enthusiasts
3463,facebook,user_682,26602,Gen Z
3468,facebook,user_683,26039,Gen Z
3469,x,user_684,35187,Foodies
3472,instagram,user_685,16772,Business Professionals
3479,pinterest,user_686,25906,Tech Enthusiasts
3494,facebook,user_687,29631,Fitness Buffs
3495,pinterest,user_688,18284,Teenagers
3500,facebook,user_689,1291,Foodies
3505,instagram,user_690,37587,Fashion Lovers
3508,x,user_691,27716,Tech Enthusiasts
3518,linkedin,user_692,14597,Gen Z
3521,linkedin,user_693,39654,Business Professionals
3529,instagram,user_694,43591,News Readers
3530,facebook,user_695,48077,News Readers
3531,pinterest,user_696,11002,Health Enthusiasts
3535,pinterest,user_697,48852,News Readers
3548,instagram,user_698,35174,Health Enthusiasts
3549,x,user_699,23882,Fitness Buffs
3553,facebook,user_700,33396,Foodies
3554,instagram,user_701,13543,Tech Enthusiasts
3588,instagram,user_702,8004,Tech Enthusiasts
3590,linkedin,user_703,22366,News Readers
3597,facebook,user_704,19970,News Readers
3598,linkedin,user_705,30968,Health Enthusiasts
3600,facebook,user_706,38580,Foodies
3602,linkedin,user_707,17852,Teenagers
3603,linkedin,user_708,1681,Gen Z
3607,linkedin,user_709,28600,Health Enthusiasts
3611,instagram,user_710,37710,Teenagers
3613,facebook,user_711,17773,News Readers
3614,instagram,user_712,40278,Fashion Lovers
3618,x,user_713,37508,Fashion Lovers
3619,pinterest,user_714,33982,News Readers
3622,pinterest,user_715,19156,Fashion Lovers
3626,facebook,user_716,46114,News Readers
3632,x,user_717,7719,Business Professionals
3645,pinterest,user_718,11537,Teenagers
3648,x,user_719,43266,Teenagers
3656,linkedin,user_720,36417,Tech Enthusiasts
3657,linkedin,user_721,41411,News Readers
3660,facebook,user_722,18866,Business Professionals
3664,linkedin,user_723,23879,Health Enthusiasts
3668,x,user_724,23435,Gen Z
3669,x,user_725,18669,Health Enthusiasts
3675,facebook,user_726,47368,Business Professionals
3676,facebook,user_727,46346,Fitness Buffs
3680,linkedin,user_728,4275,Business Professionals
3683,facebook,user_729,7738,Fitness Buffs
3687,x,user_730,4372,Health Enthusiasts
3696,facebook,user_731,24375,Health Enthusiasts
3701,pinterest,user_732,6125,Business Professionals
3702,facebook,user_733,44550,Business Professionals
3708,linkedin,user_734,3549,Business Professionals
3711,instagram,user_735,16796,Gen Z
3712,x,user_736,21831,Health Enthusiasts
3723,linkedin,user_737,19498,Gen Z
3727,facebook,user_738,15290,Teenagers
3739,instagram,user_739,48294,Foodies
3743,instagram,user_740,9820,Fitness Buffs
3748,linkedin,user_741,35596,Fitness Buffs
3753,linkedin,user_742,23098,Health Enthusiasts
3754,pinterest,user_743,36390,Teenagers
3764,linkedin,user_744,7591,Fashion Lovers
3765,linkedin,user_745,41206,Gen Z
3773,linkedin,user_746,12845,Foodies
3775,pinterest,user_747,28375,Tech Enthusiasts
3777,linkedin,user_748,16957,Gen Z
3778,x,user_749,45935,Fitness Buffs
3785,linkedin,user_750,38233,Foodies
3789,linkedin,user_751,41666,Gen Z
3794,facebook,user_752,21196,Foodies
3797,facebook,user_753,16220,Fashion Lovers
3806,linkedin,user_754,23974,Teenagers
3820,instagram,user_755,8592,Business Professionals
3824,pinterest,user_756,46051,Tech Enthusiasts
3825,x,user_757,23041,Fitness Buffs
3830,facebook,user_758,45138,Foodies
3835,x,user_759,21222,News Readers
3837,x,user_760,20968,Fitness Buffs
3840,facebook,user_761,38125,Teenagers
3859,linkedin,user_762,12498,Tech Enthusiasts
3864,facebook,user_763,6142,Health Enthusiasts
3868,linkedin,user_764,13219,Teenagers
3875,facebook,user_765,28679,Fashion Lovers
3877,instagram,user_766,15886,Business Professionals
3888,x,user_767,39840,Foodies
3889,pinterest,user_768,41038,Tech Enthusiasts
3894,pinterest,user_769,42035,Health Enthusiasts
3896,x,user_770,49615,Gen Z
3898,linkedin,user_771,8073,Gen Z
3899,x,user_772,41667,Teenagers
3902,linkedin,user_773,27314,Fashion Lovers
3905,x,user_774,34605,Tech Enthusiasts
3907,instagram,user_775,17390,Fashion Lovers
3911,instagram,user_776,13532,Fitness Buffs
3924,linkedin,user_777,42921,Business Professionals
3926,linkedin,user_778,44502,Gen Z
3934,x,user_779,4667,Business Professionals
3936,facebook,user_780,42207,Business Professionals
3939,linkedin,user_781,28508,News Readers
3942,facebook,user_782,24410,Business Professionals
3959,x,user_783,17571,Foodies
3960,x,user_784,49018,Gen Z
3961,pinterest,user_785,10507,Gen Z
3971,facebook,user_786,38808,Foodies
3973,x,user_787,38431,Fitness Buffs
3980,pinterest,user_788,8990,Tech Enthusiasts
3981,instagram,user_789,5874,Fashion Lovers
3988,linkedin,user_790,40082,Business Professionals
4007,x,user_791,17547,Foodies
4008,pinterest,user_792,44232,Business Professionals
4012,linkedin,user_793,35538,Fashion Lovers
4014,x,user_794,43371,Health Enthusiasts
4042,instagram,user_795,7554,Foodies
4044,linkedin,user_796,24708,Tech Enthusiasts
4051,facebook,user_797,8476,Foodies
4054,instagram,user_798,7252,Teenagers
4072,pinterest,user_799,10641,Teenagers
4075,facebook,user_800,42000,Gen Z
4089,instagram,user_801,46609,Teenagers
4092,linkedin,user_802,41856,Fitness Buffs
4105,linkedin,user_803,45561,Fitness Buffs
4107,facebook,user_804,36079,Health Enthusiasts
4119,linkedin,user_805,2042,Business Professionals
4123,facebook,user_806,46301,Foodies
4130,x,user_807,24384,Gen Z
4133,x,user_808,25821,Fashion Lovers
4147,pinterest,user_809,18222,Fashion Lovers
4164,instagram,user_810,6070,Gen Z
4166,linkedin,user_811,34019,Foodies
4168,x,user_812,13264,Health Enthusiasts
4182,facebook,user_813,34421,Business Professionals
4185,facebook,user_814,28234,Fashion Lovers
4186,pinterest,user_815,21132,Tech Enthusiasts
4201,facebook,user_816,14213,Gen Z
4206,x,user_817,30236,Fitness Buffs
4218,instagram,user_818,46994,Business Professionals
4225,linkedin,user_819,34509,Teenagers
4229,linkedin,user_820,21901,Business Professionals
4233,pinterest,user_821,21250,Foodies
4235,pinterest,user_822,37822,Tech Enthusiasts
4250,linkedin,user_823,42301,Fashion Lovers
4256,pinterest,user_824,36739,Fashion Lovers
4263,facebook,user_825,2933,News Readers
4267,pinterest,user_826,43153,News Readers
4272,instagram,user_827,18037,Gen Z
4275,facebook,user_828,22117,Foodies
4281,facebook,user_829,38616,Gen Z
4284,linkedin,user_830,16375,Gen Z
4285,instagram,user_831,39342,Health Enthusiasts
4293,facebook,user_832,48636,Fitness Buffs
4297,x,user_833,3352,Teenagers
4300,x,user_834,47395,Health Enthusiasts
4303,instagram,user_835,21204,Gen Z
4309,pinterest,user_836,26151,Teenagers
4310,facebook,user_837,21374,Business Professionals
4312,facebook,user_838,43344,Health Enthusiasts
4315,facebook,user_839,9488,Health Enthusiasts
4321,instagram,user_840,35081,Health Enthusiasts
4322,pinterest,user_841,43509,Tech Enthusiasts
4324,facebook,user_842,37642,Health Enthusiasts
4325,facebook,user_843,8720,Gen Z
4327,x,user_844,44007,Fitness Buffs
4328,pinterest,user_845,43651,Fitness Buffs
4330,instagram,user_846,15209,Gen Z
4343,x,user_847,39201,Fashion Lovers
4346,x,user_848,22396,Health Enthusiasts
4354,instagram,user_849,3942,Teenagers
4359,instagram,user_850,32452,Gen Z
4363,facebook,user_851,38603,Fashion Lovers
4372,x,user_852,15760,Business Professionals
4386,facebook,user_853,35129,Tech Enthusiasts
4391,instagram,user_854,39010,Teenagers
4400,facebook,user_855,33825,Fitness Buffs
4403,pinterest,user_856,13045,Foodies
4408,pinterest,user_857,28880,Fashion Lovers
4411,instagram,user_858,41330,News Readers
4413,x,user_859,17585,News Readers
4414,instagram,user_860,26155,Fashion Lovers
4418,pinterest,user_861,15964,Tech Enthusiasts
4420,facebook,user_862,26297,Tech Enthusiasts
4427,instagram,user_863,35753,Gen Z
4429,linkedin,user_864,49357,Teenagers
4432,x,user_865,10546,Health Enthusiasts
4440,instagram,user_866,42684,Fashion Lovers
4441,pinterest,user_867,43177,Business Professionals
4442,facebook,user_868,11222,Fashion Lovers
4447,linkedin,user_869,27347,Business Professionals
4450,pinterest,user_870,23737,Foodies
4453,x,user_871,40870,Health Enthusiasts
4470,pinterest,user_872,39733,Business Professionals
4471,instagram,user_873,31261,Teenagers
4473,linkedin,user_874,29186,Health Enthusiasts
4484,linkedin,user_875,16166,News Readers
4485,linkedin,user_876,15813,Business Professionals
4487,x,user_877,8089,Teenagers
4495,pinterest,user_878,48288,Foodies
4500,pinterest,user_879,11209,News Readers
4501,instagram,user_880,32481,Tech Enthusiasts
4517,instagram,user_881,40725,Teenagers
4521,instagram,user_882,10907,Foodies
4533,facebook,user_883,29739,Fitness Buffs
4535,linkedin,user_884,28487,Gen Z
4538,linkedin,user_885,45364,News Readers
4539,linkedin,user_886,40639,Gen Z
4542,pinterest,user_887,34078,Fashion Lovers
4546,instagram,user_888,22868,Fitness Buffs
4550,instagram,user_889,20357,Fitness Buffs
4564,x,user_890,29812,Tech Enthusiasts
4565,facebook,user_891,45609,Gen Z
4569,facebook,user_892,18103,Gen Z
4574,instagram,user_893,42971,Fitness Buffs
4580,facebook,user_894,38896,News Readers
4585,linkedin,user_895,22637,Teenagers
4599,instagram,user_896,31181,News Readers
4611,x,user_897,34380,Health Enthusiasts
4612,instagram,user_898,41339,News Readers
4613,instagram,user_899,26129,Tech Enthusiasts
4616,instagram,user_900,10871,Teenagers
4627,pinterest,user_901,13991,Teenagers
4630,x,user_902,11975,Business Professionals
4634,instagram,user_903,40073,Tech Enthusiasts
4642,instagram,user_904,28012,Tech Enthusiasts
4648,pinterest,user_905,13788,Gen Z
4654,pinterest,user_906,38322,Gen Z
4656,x,user_907,48345,Health Enthusiasts
4664,x,user_908,10110,Business Professionals
4667,instagram,user_909,39825,Tech Enthusiasts
4678,linkedin,user_910,26141,Fashion Lovers
4679,facebook,user_911,32936,Fashion Lovers
4685,pinterest,user_912,8779,Gen Z
4686,facebook,user_913,25655,News Readers
4688,instagram,user_914,45533,Teenagers
4691,facebook,user_915,8209,Business Professionals
4692,x,user_916,44309,Fashion Lovers
4697,facebook,user_917,5321,Tech Enthusiasts
4706,facebook,user_918,10414,Business Professionals
4710,linkedin,user_919,21403,News Readers
4721,instagram,user_920,19119,Gen Z
4722,pinterest,user_921,34803,Health Enthusiasts
4727,facebook,user_922,28902,Business Professionals
4732,linkedin,user_923,42258,Fitness Buffs
4738,x,user_924,42572,Foodies
4741,x,user_925,15250,Fitness Buffs
4745,x,user_926,30159,Teenagers
4746,instagram,user_927,21711,Fitness Buffs
4747,linkedin,user_928,8614,Gen Z
4748,pinterest,user_929,14639,Fitness Buffs
4780,linkedin,user_930,30200,Foodies
4783,facebook,user_931,8231,Health Enthusiasts
4789,instagram,user_932,20793,Fitness Buffs
4800,pinterest,user_933,41836,Gen Z
4801,instagram,user_934,15707,Business Professionals
4805,facebook,user_935,33633,Fashion Lovers
4808,instagram,user_936,8119,Fashion Lovers
4813,x,user_937,20927,Gen Z
4820,instagram,user_938,9387,Teenagers
4830,pinterest,user_939,35667,Fitness Buffs
4831,linkedin,user_940,45650,Gen Z
4835,linkedin,user_941,33352,Health Enthusiasts
4840,pinterest,user_942,17537,Teenagers
4847,pinterest,user_943,38949,Foodies
4859,pinterest,user_944,38582,Teenagers
4861,pinterest,user_945,7184,Business Professionals
4862,x,user_946,38220,Fashion Lovers
4868,pinterest,user_947,3426,Teenagers
4871,pinterest,user_948,20727,Foodies
4874,x,user_949,23390,Fitness Buffs
4878,facebook,user_950,5920,Business Professionals
4891,pinterest,user_951,33993,Health Enthusiasts
4895,pinterest,user_952,3020,Fashion Lovers
4899,facebook,user_953,15621,Fashion Lovers
4903,facebook,user_954,31303,Fitness Buffs
4904,linkedin,user_955,1082,Business Professionals
4911,linkedin,user_956,30069,News Readers
4921,instagram,user_957,32706,Fitness Buffs
4933,instagram,user_958,49896,Foodies
4942,linkedin,user_959,32208,Teenagers
4948,pinterest,user_960,27195,Teenagers
4954,pinterest,user_961,47816,Health Enthusiasts
4959,pinterest,user_962,3210,News Readers
4965,instagram,user_963,24069,Foodies
4979,linkedin,user_964,47703,Business Professionals
4981,pinterest,user_965,47062,Fashion Lovers
4988,facebook,user_966,15506,News Readers
4993,x,user_967,27544,Business Professionals
4994,x,user_968,30864,Gen Z
4995,linkedin,user_969,11089,Tech Enthusiasts
4997,linkedin,user_970,40068,Fitness Buffs
4998,x,user_971,36764,News Readers
5013,instagram,user_972,23268,Business Professionals
5015,instagram,user_973,37534,Tech Enthusiasts
5016,pinterest,user_974,33985,Teenagers
5019,facebook,user_975,28164,Foodies
5022,linkedin,user_976,40208,News Readers
5026,facebook,user_977,36542,Fitness Buffs
5028,facebook,user_978,35422,Health Enthusiasts
5029,linkedin,user_979,37861,News Readers
5034,pinterest,user_980,20828,Health Enthusiasts
5035,x,user_981,20909,Gen Z
5038,instagram,user_982,11348,Fashion Lovers
5046,facebook,user_983,14505,Fitness Buffs
5048,instagram,user_984,46018,Tech Enthusiasts
5049,x,user_985,10136,Tech Enthusiasts
5050,instagram,user_986,22946,Gen Z
5054,pinterest,user_987,34237,Gen Z
5060,linkedin,user_988,16757,Foodies
5064,linkedin,user_989,38658,Fashion Lovers
5065,x,user_990,34867,Teenagers
5069,instagram,user_991,33236,Tech Enthusiasts
5073,linkedin,user_992,33344,Business Professionals
5074,facebook,user_993,7564,Health Enthusiasts
5080,facebook,user_994,26223,Tech Enthusiasts
5083,pinterest,user_995,44454,Fashion Lovers
5090,linkedin,user_996,2589,Fitness Buffs
5092,pinterest,user_997,29878,Tech Enthusiasts
5107,pinterest,user_998,10572,Fitness Buffs
5114,linkedin,user_999,14877,News Readers
5130,pinterest,user_1000,12903,Business Professionals
5131,pinterest,user_1001,22396,Foodies
5135,instagram,user_1002,30816,Foodies
5137,x,user_1003,10244,Business Professionals
5141,x,user_1004,26363,Foodies
5157,x,user_1005,3654,Fitness Buffs
5163,pinterest,user_1006,7234,Teenagers
5173,pinterest,user_1007,2672,News Readers
5174,instagram,user_1008,24264,Tech Enthusiasts
5180,linkedin,user_1009,2457,News Readers
5193,facebook,user_1010,10379,Teenagers
5197,instagram,user_1011,7154,Health Enthusiasts
5205,instagram,user_1012,44186,Teenagers
5207,x,user_1013,20222,Tech Enthusiasts
5209,instagram,user_1014,40803,Teenagers
5210,x,user_1015,39285,Gen Z
5218,linkedin,user_1016,10200,Health Enthusiasts
5219,facebook,user_1017,20151,Foodies
5243,pinterest,user_1018,37563,News Readers
5245,pinterest,user_1019,32822,Fashion Lovers
5249,pinterest,user_1020,29014,Business Professionals
5257,x,user_1021,38865,Teenagers
5264,x,user_1022,40741,Fashion Lovers
5266,linkedin,user_1023,9076,News Readers
5269,linkedin,user_1024,26347,Business Professionals
5276,facebook,user_1025,5558,Business Professionals
5288,instagram,user_1026,48657,Foodies
5289,instagram,user_1027,36455,Gen Z
5295,instagram,user_1028,14206,Tech Enthusiasts
5301,instagram,user_1029,28755,Foodies
5302,x,user_1030,33361,Gen Z
5308,facebook,user_1031,25939,Fashion Lovers
5310,pinterest,user_1032,19950,Health Enthusiasts
5318,x,user_1033,7745,Fashion Lovers
5326,facebook,user_1034,46047,Fashion Lovers
5335,linkedin,user_1035,46576,Gen Z
5355,pinterest,user_1036,12020,Gen Z
5359,x,user_1037,7885,Business Professionals
5360,instagram,user_1038,27004,Business Professionals
5366,instagram,user_1039,33759,Teenagers
5369,linkedin,user_1040,33154,Business Professionals
5370,linkedin,user_1041,3023,Fitness Buffs
5372,linkedin,user_1042,19595,News Readers
5373,linkedin,user_1043,42354,News Readers
5375,pinterest,user_1044,41900,Health Enthusiasts
5378,facebook,user_1045,30586,Foodies
5379,x,user_1046,49682,Fashion Lovers
5386,facebook,user_1047,20634,Foodies
5387,facebook,user_1048,47032,Tech Enthusiasts
5390,pinterest,user_1049,7577,Fashion Lovers
5394,facebook,user_1050,7174,Foodies
5395,linkedin,user_1051,10794,Tech Enthusiasts
5402,linkedin,user_1052,29631,Fashion Lovers
5413,instagram,user_1053,39316,Fashion Lovers
5419,pinterest,user_1054,47994,Tech Enthusiasts
5435,instagram,user_1055,14873,Gen Z
5436,facebook,user_1056,7976,Foodies
5443,linkedin,user_1057,43748,Business Professionals
5445,linkedin,user_1058,46623,Foodies
5449,x,user_1059,49114,News Readers
5452,pinterest,user_1060,4513,Health Enthusiasts
5464,linkedin,user_1061,24187,Health Enthusiasts
5467,pinterest,user_1062,43035,Tech Enthusiasts
5474,pinterest,user_1063,37924,News Readers
5476,instagram,user_1064,2201,Health Enthusiasts
5478,linkedin,user_1065,24208,Fitness Buffs
5494,pinterest,user_1066,30274,Gen Z
5498,linkedin,user_1067,16050,Teenagers
5501,x,user_1068,47775,Fitness Buffs
5508,facebook,user_1069,49012,Teenagers
5510,linkedin,user_1070,40572,Gen Z
5518,pinterest,user_1071,41923,Fashion Lovers
5519,x,user_1072,26096,Business Professionals
5523,linkedin,user_1073,8245,News Readers
5529,facebook,user_1074,25909,Fashion Lovers
5536,linkedin,user_1075,39049,Gen Z
5538,instagram,user_1076,16255,Fashion Lovers
5542,instagram,user_1077,38961,Fashion Lovers
5543,facebook,user_1078,40137,News Readers
5545,pinterest,user_1079,45467,Gen Z
5554,pinterest,user_1080,23246,News Readers
5567,pinterest,user_1081,26135,News Readers
